Transaction_Amount_INR,Transaction_Hour,Merchant_Category,Country,Distance_from_Home_km,Mins_Since_Last_Txn,Avg_Monthly_Txn_INR,Is_Fraud
2925.0,2,Medical,India,375.0,647.0,6011,0
1961.0,2,Medical,UK,2280.0,374.0,2147,0
127.0,4,Electronics,India,6823.0,705.0,3400,0
2249.0,15,Restaurant,India,9968.0,629.0,3193,0
269.0,21,Electronics,India,3876.0,292.0,4436,0
10.0,15,Medical,USA,8290.0,362.0,14144,0
2791.0,2,Online,India,3883.0,291.0,16828,0
604.0,12,Grocery,India,2324.0,528.0,3148,0
5878.0,1,Travel,Other,7226.0,647.0,5888,0
661.0,14,Electronics,India,9891.0,207.0,7903,0
4097.0,7,Grocery,Singapore,80.0,458.0,15945,1
3874.0,9,Travel,India,7778.0,,13526,0
890.0,7,Medical,Singapore,6940.0,,16142,1
2229.0,6,Online,Singapore,2257.0,614.0,2602,0
196.0,8,Grocery,Singapore,5283.0,609.0,5213,0
652.0,19,Electronics,India,8894.0,394.0,6071,0
1705.0,3,Online,India,4798.0,682.0,19701,0
7563.0,6,Medical,Dubai,1115.0,123.0,11837,0
321.0,6,Online,India,2534.0,325.0,10527,1
2768.0,22,Electronics,India,453.0,445.0,10352,0
1317.0,7,Electronics,UK,4663.0,16.0,10017,0
545.0,1,Online,Dubai,1244.0,254.0,19415,0
1842.0,13,Online,Dubai,215.0,329.0,7548,0
837.0,1,Fuel,Singapore,327.0,117.0,13922,0
5629.0,0,Electronics,India,7055.0,437.0,11614,0
7460.0,18,Grocery,UK,9057.0,392.0,13411,0
4542.0,14,Grocery,USA,6025.0,665.0,9195,0
3126.0,9,Medical,India,9522.0,482.0,16511,0
5655.0,15,Medical,India,4078.0,293.0,17727,0
701.0,22,Grocery,India,5059.0,49.0,532,0
8545.0,15,Online,India,1812.0,375.0,4683,0
1299.0,22,Fuel,Other,183.0,137.0,10141,0
2181.0,15,Grocery,India,868.0,406.0,7119,0
3000.0,4,Medical,India,6439.0,228.0,15025,0
1850.0,3,Grocery,Singapore,3046.0,289.0,11645,0
2026.0,21,Online,India,8311.0,428.0,5165,0
517.0,18,Travel,India,6018.0,1.0,8799,0
5389.0,12,Fuel,India,3301.0,363.0,15412,0
9077.0,16,Medical,USA,1910.0,538.0,4404,1
776.0,15,Grocery,USA,9457.0,476.0,19816,0
758.0,13,Restaurant,India,6566.0,48.0,5661,0
1280.0,4,Fuel,India,8893.0,0.0,18456,1
127.0,23,Restaurant,India,6497.0,,10086,0
2257.0,7,Online,India,8087.0,1.0,19650,0
637.0,13,Restaurant,India,4713.0,675.0,16588,0
963.0,17,Restaurant,India,6496.0,478.0,7642,0
505.0,10,Electronics,India,4392.0,354.0,15408,1
2945.0,4,Online,India,5118.0,165.0,17007,0
468.0,1,Online,India,9374.0,92.0,14479,0
64.0,5,Grocery,India,1981.0,165.0,10067,0
1946.0,4,Online,India,9929.0,207.0,14702,0
4657.0,7,Travel,India,,319.0,18859,1
1315.0,17,Online,India,1355.0,703.0,13774,0
4883.0,2,Fuel,India,9715.0,392.0,17080,0
2424.0,11,Travel,Other,9797.0,223.0,3577,0
2101.0,2,Electronics,Dubai,792.0,703.0,5061,0
521.0,6,Restaurant,India,5813.0,225.0,14373,0
2053.0,20,Restaurant,USA,1262.0,679.0,16308,0
3304.0,6,Electronics,India,791.0,485.0,16666,0
2076.0,7,Online,India,4243.0,99.0,3036,0
3456.0,13,Online,India,1714.0,300.0,8016,0
357.0,9,Medical,India,5780.0,132.0,16688,0
3667.0,21,Travel,India,1179.0,89.0,5440,0
399.0,4,Medical,India,7312.0,582.0,10088,0
2968.0,10,Online,India,8795.0,532.0,9164,0
180.0,14,Medical,India,8846.0,453.0,10931,0
154.0,7,Medical,USA,,,1602,0
590.0,0,Medical,India,1005.0,694.0,18099,0
6145.0,12,Medical,India,3415.0,476.0,1581,0
4686.0,2,Online,UK,6011.0,401.0,11235,0
2643.0,14,Electronics,India,1448.0,273.0,9849,0
1459.0,17,Electronics,India,,468.0,6689,0
761.0,15,Grocery,India,4860.0,242.0,7093,0
6506.0,15,Restaurant,Dubai,5836.0,412.0,1114,1
2591.0,2,Grocery,India,1873.0,244.0,5885,0
1641.0,15,Electronics,USA,,145.0,19691,0
1165.0,22,Grocery,India,4092.0,285.0,14678,0
33.0,14,Restaurant,Dubai,6155.0,148.0,7511,0
14089.74021616747,6,Restaurant,Other,6692.0,307.0,18694,0
1756.0,16,Fuel,India,8854.0,76.0,12697,0
8723.0,0,Medical,India,1383.0,340.0,1722,1
2784.0,23,Medical,India,5386.0,351.0,3880,0
3158.0,19,Travel,India,2675.0,705.0,8524,0
1801.0,0,Travel,India,977.0,224.0,11329,0
932.0,14,Online,India,3612.0,577.0,7059,0
2247.0,16,Online,Other,5226.0,591.0,19281,0
385.0268752362394,2,Travel,Dubai,765.0,485.0,16414,0
238.0,19,Medical,India,7044.0,92.0,610,0
1802.0,4,Travel,India,9021.0,480.0,19085,0
2404.0,18,Medical,India,5887.0,139.0,7012,0
3055.0,20,Restaurant,Singapore,9284.0,313.0,9538,0
88.0,22,Grocery,Dubai,1196.0,253.0,17301,0
1143.0,18,Fuel,India,1256.0,275.0,16684,0
1097.0,23,Medical,India,,329.0,18457,0
789.0,2,Online,Singapore,6633.0,563.0,13945,0
1528.0,2,Restaurant,India,1805.0,580.0,6324,0
4122.0,5,Electronics,UK,9234.0,339.0,15033,0
1647.0,13,Fuel,India,5170.0,279.0,11466,0
2066.0,9,Restaurant,India,2965.0,266.0,2334,0
383.0,2,Online,India,4943.0,221.0,12189,0
2767.0,22,Travel,USA,4040.0,,7282,0
2226.0,15,Medical,India,3430.0,652.0,14243,1
1041.0,22,Travel,India,8765.0,8.0,13983,0
2825.0,2,Grocery,India,2066.0,585.0,18469,1
476.0,19,Travel,USA,7666.0,247.0,18436,0
2281.0,17,Grocery,India,4264.0,49.0,8173,0
2927.0,9,Online,Singapore,4031.0,44.0,1132,1
816.0,4,Electronics,India,6020.0,189.0,19545,0
444.0,15,Online,USA,8294.0,652.0,10434,0
128.0,14,Restaurant,India,8656.0,536.0,6955,0
222.0,7,Grocery,India,4932.0,485.0,14092,1
1456.7295517908303,21,Electronics,India,8612.0,,11607,0
1107.0,22,Fuel,Other,2427.0,265.0,9396,0
2050.0,21,Online,India,4053.0,238.0,19325,0
289.0,12,Restaurant,Dubai,9167.0,278.0,10298,0
2498.0,16,Travel,India,9243.0,649.0,7884,0
421.0,21,Online,UK,,114.0,3912,0
3707.0,3,Restaurant,Other,3158.0,581.0,12570,0
749.0,23,Electronics,India,8159.0,331.0,11568,0
5694.0,16,Electronics,India,5277.0,18.0,15125,0
588.0,2,Online,India,4118.0,574.0,6362,0
8127.0,6,Electronics,India,5435.0,486.0,5916,0
6506.0,15,Restaurant,Dubai,5836.0,412.0,1114,1
13032.0,15,Electronics,India,6124.0,502.0,14704,1
983.0,23,Restaurant,India,1428.0,674.0,2285,0
4152.0,13,Travel,India,,354.0,3428,0
460.0,11,Fuel,India,511.0,586.0,7245,0
2867.0,20,Travel,USA,3438.0,211.0,6335,0
1001.0,16,Grocery,UK,4388.0,13.0,18757,0
1301.0,8,Electronics,Singapore,91.0,154.0,13105,0
239.0,7,Travel,India,3105.0,354.0,18156,0
735.0,5,Online,India,384.0,486.0,11519,0
386.0,11,Online,India,3602.0,406.0,18797,0
30.0,19,Travel,India,7916.0,344.0,2836,1
2936.0,21,Medical,UK,6790.0,274.0,8776,0
515.0,11,Electronics,India,9472.0,709.0,13773,0
5658.0,22,Electronics,India,9395.0,719.0,18454,0
753.0,21,Online,Singapore,4329.0,392.0,17136,0
1600.0,16,Fuel,India,672.0,182.0,9394,0
1998.0,4,Online,India,,51.0,15887,0
211.0,6,Restaurant,India,1146.0,550.0,10261,0
680.0,6,Restaurant,Other,7861.0,246.0,10147,0
712.0,12,Grocery,India,6955.0,710.0,563,0
523.0,6,Travel,Singapore,6061.0,325.0,1447,1
876.0,22,Medical,India,7596.0,545.0,8032,0
420.0,3,Online,Dubai,5354.0,165.0,15260,0
2168.0,11,Fuel,USA,8818.0,573.0,16343,0
1153.0,1,Travel,India,634.0,237.0,4948,1
963.0,9,Fuel,Dubai,500.0,492.0,6953,0
2877.0,12,Electronics,India,6712.0,342.0,8625,0
2019.0,15,Electronics,Singapore,5423.0,87.0,4420,0
2091.0,10,Online,India,3769.0,11.0,19629,0
1670.0,6,Restaurant,India,6218.0,105.0,2708,0
1671.0,3,Medical,India,177.0,363.0,1994,0
471.0,16,Medical,UK,6082.0,147.0,8727,0
1279.0,17,Electronics,Other,2017.0,171.0,16386,0
1163.0,0,Travel,India,6705.0,531.0,11445,0
2529.0,9,Medical,USA,5278.0,346.0,10291,0
3672.0,22,Fuel,India,3186.0,497.0,6232,0
4274.0,4,Medical,UK,2100.0,169.0,2686,0
1755.0,19,Travel,India,9774.0,71.0,7315,0
3623.0,15,Online,USA,6553.0,689.0,19032,1
4525.0,1,Electronics,UK,3725.0,135.0,1897,0
6640.0,3,Online,India,8152.0,27.0,15560,0
913.0,18,Restaurant,India,1013.0,38.0,11046,0
15331.842892730378,7,Restaurant,Other,,378.0,17044,0
3383.0,15,Restaurant,India,3517.0,447.0,14900,0
2556.0,8,Grocery,India,5724.0,,19341,0
1492.0,5,Travel,USA,6261.0,707.0,4958,0
1088.0,19,Online,USA,8713.0,624.0,15923,0
606.0,23,Online,Dubai,2595.0,205.0,8464,0
1231.0,1,Electronics,USA,2147.0,24.0,10254,0
613.0,20,Electronics,UK,278.0,268.0,16595,1
1252.0,11,Grocery,Dubai,,165.0,5820,0
2396.0,10,Travel,USA,8291.0,46.0,2736,0
216.0,11,Medical,India,8013.0,90.0,6541,0
202.0,12,Restaurant,Dubai,8026.0,374.0,10802,0
542.0,19,Travel,India,9060.0,,14899,0
733.0,6,Grocery,USA,3461.0,161.0,4478,0
4033.0,16,Grocery,India,4463.0,652.0,1014,0
390.0,2,Medical,India,995.0,,16409,0
481.7197459253483,22,Electronics,India,3223.0,328.0,12892,0
6746.0,5,Restaurant,India,,19.0,6718,0
2684.0,8,Online,India,1700.0,30.0,10161,1
2030.0,6,Fuel,India,7979.0,,13774,0
769.0,17,Travel,India,3783.0,313.0,13432,0
9473.0,0,Grocery,India,4684.0,490.0,4726,1
5743.0,15,Grocery,India,9402.0,464.0,3599,0
1687.0,23,Restaurant,India,1468.0,448.0,862,0
7223.0,12,Restaurant,India,6485.0,191.0,1756,1
130.0,0,Electronics,India,6318.0,454.0,12223,0
1356.0,19,Fuel,India,70.0,262.0,15085,0
519.0,4,Grocery,Dubai,3897.0,,13683,0
537.0,11,Travel,Dubai,6502.0,485.0,8933,0
1271.0,1,Grocery,Singapore,4136.0,305.0,16863,1
1790.0,3,Online,India,9537.0,530.0,9775,0
1103.0,0,Online,India,9435.0,553.0,19599,0
6081.0,4,Electronics,India,7412.0,225.0,15065,0
5241.0,18,Online,India,420.0,378.0,6453,0
2094.0,1,Electronics,USA,,162.0,2353,0
10.0,9,Travel,India,9805.0,,7240,0
782.0,8,Grocery,India,4885.0,659.0,7250,0
1257.0,7,Medical,India,7956.0,475.0,8119,0
238.0,1,Online,India,4831.0,265.0,12322,0
1091.0,12,Online,India,8063.0,483.0,15885,0
2061.0,13,Fuel,India,5065.0,7.0,17561,0
4097.0,7,Grocery,Singapore,80.0,458.0,15945,1
2174.0,18,Electronics,India,8441.0,642.0,9057,0
7722.0,21,Online,India,,,16526,0
2306.0,6,Online,India,5117.0,463.0,2608,0
3200.0,19,Restaurant,India,2031.0,122.0,766,0
858.0,12,Travel,India,6914.0,284.0,1296,0
950.0,0,Online,India,8380.0,378.0,9465,0
406.0,16,Electronics,India,7358.0,707.0,12254,0
470.0,17,Medical,Dubai,4482.0,458.0,14385,0
3947.0,17,Medical,India,2648.0,2.0,795,1
2825.0,2,Grocery,India,2066.0,585.0,18469,1
824.0,23,Grocery,India,8212.0,216.0,2133,0
1487.0,3,Fuel,India,,596.0,4191,0
1690.0,17,Grocery,India,6659.0,276.0,8335,0
16.0,5,Electronics,India,109.0,186.0,10893,0
601.0,22,Grocery,India,7543.0,594.0,7535,0
3126.0,9,Travel,India,4109.0,718.0,12218,0
4115.0,1,Restaurant,India,4589.0,35.0,17432,0
2071.0,21,Medical,USA,6684.0,301.0,18130,0
1439.0,4,Electronics,India,1374.0,591.0,12615,0
150.0,2,Grocery,Other,4447.0,237.0,10517,0
4790.0,0,Electronics,Other,6000.0,563.0,13939,0
3560.0,17,Electronics,India,6944.0,457.0,4796,0
2687.0,5,Grocery,USA,5008.0,283.0,13106,0
1002.0,3,Online,Other,4387.0,24.0,17760,1
4287.0,13,Electronics,India,5152.0,383.0,3784,0
1070.0,10,Grocery,India,9088.0,138.0,14211,0
987.0,22,Travel,Singapore,6364.0,231.0,15198,0
2186.0,20,Medical,India,8050.0,174.0,1976,0
7712.0,13,Grocery,India,7493.0,1.0,544,1
694.0,11,Online,Other,896.0,299.0,18687,0
48.0,7,Travel,India,4428.0,60.0,12543,0
3140.0,2,Grocery,UK,3329.0,182.0,15889,0
2144.0,1,Fuel,Singapore,9095.0,670.0,16448,0
1469.0,10,Electronics,India,308.0,65.0,15175,0
1707.0,18,Travel,India,1343.0,715.0,11423,0
2208.0,10,Travel,India,3840.0,376.0,1186,0
1800.0,23,Electronics,India,9271.0,316.0,4359,0
357.0,15,Electronics,India,7214.0,328.0,11459,0
3759.0,4,Travel,India,6842.0,403.0,10490,0
328.0,12,Online,India,7316.0,494.0,6366,0
1118.0,11,Travel,India,6607.0,427.0,15383,0
1476.0,7,Restaurant,India,4440.0,265.0,15998,0
274.0,19,Grocery,USA,4354.0,689.0,14844,0
2833.0,0,Electronics,Other,9754.0,54.0,17715,0
13032.0,15,Electronics,India,6124.0,502.0,14704,1
6028.0,19,Grocery,India,6108.0,,16693,0
4181.0,22,Medical,Other,1814.0,90.0,17448,0
1155.0,0,Fuel,Singapore,4093.0,551.0,7855,0
315.0,14,Online,India,8455.0,59.0,15234,0
4701.0,18,Electronics,India,4239.0,159.0,17407,0
7896.0,20,Online,India,834.0,1.0,6030,1
3178.0,1,Fuel,Singapore,3749.0,453.0,11483,0
1372.0,16,Travel,UK,,259.0,9095,0
1251.0,11,Medical,India,2505.0,233.0,8117,0
51.0,6,Grocery,India,8856.0,521.0,3513,0
19.0,20,Online,India,5592.0,648.0,16935,0
2573.0,18,Fuel,India,3824.0,342.0,5272,0
1814.612404081588,19,Fuel,India,784.0,662.0,7018,0
245.0,21,Medical,USA,4471.0,163.0,10901,0
3960.0,21,Grocery,India,289.0,404.0,10548,0
5894.0,2,Travel,India,5132.0,252.0,4314,0
2672.0,23,Electronics,UK,4877.0,352.0,6736,0
321.0,6,Online,India,2534.0,325.0,10527,1
5220.0,4,Online,Dubai,3443.0,182.0,4364,0
170.0,15,Medical,India,9592.0,474.0,19000,0
2623.0,19,Electronics,India,8585.0,55.0,18954,0
126.0,12,Fuel,India,,137.0,2195,0
2690.0,21,Electronics,Singapore,5569.0,379.0,6739,1
1767.0,14,Electronics,USA,9321.0,360.0,9559,1
1955.0,21,Restaurant,India,2995.0,520.0,14138,0
630.0,23,Online,UK,6868.0,442.0,8013,0
355.0,4,Fuel,India,6842.0,501.0,5309,0
3981.0,20,Fuel,India,4173.0,412.0,18164,0
1567.0,20,Travel,India,4213.0,437.0,14732,0
1291.0,12,Online,India,3663.0,497.0,7784,0
244.0,11,Medical,India,3123.0,349.0,10775,0
4769.0,14,Restaurant,India,5469.0,572.0,9908,0
3153.0,19,Travel,Dubai,7632.0,531.0,16522,1
170.0,10,Medical,India,4761.0,223.0,4090,0
2383.0,20,Online,Dubai,2190.0,18.0,16957,1
2745.0,22,Fuel,India,1051.0,50.0,17411,0
1366.0,13,Online,India,2743.0,382.0,19624,0
5740.0,5,Travel,India,2559.0,28.0,13191,0
2854.0,20,Restaurant,India,7063.0,303.0,7963,0
3309.0,0,Restaurant,India,8650.0,121.0,3305,0
1928.0,5,Grocery,India,8102.0,415.0,11040,0
3526.0,5,Restaurant,Singapore,236.0,430.0,13811,0
1306.0,18,Restaurant,USA,7284.0,283.0,2393,0
15403.16009147809,23,Electronics,India,7376.0,261.0,708,1
6459.0,13,Online,India,5040.0,99.0,1457,0
119.0,17,Online,India,3195.0,488.0,2501,0
4762.000199427965,2,Travel,India,2084.0,290.0,19921,0
2843.0,4,Medical,India,7646.0,586.0,4152,0
1465.0,13,Online,India,2621.0,199.0,13721,0
764.0,22,Grocery,India,39.0,562.0,6506,0
820.0,17,Online,India,1981.0,227.0,15181,0
2056.0,17,Travel,India,8159.0,483.0,11148,0
2565.0,6,Online,USA,3792.0,691.0,6363,0
2843.0,21,Medical,India,6602.0,122.0,19743,0
989.0,11,Fuel,India,7253.0,184.0,3117,0
105.0,18,Grocery,India,9177.0,419.0,13587,0
1810.0,2,Travel,India,4728.0,491.0,15487,0
1984.0,15,Travel,India,7868.0,666.0,18138,0
823.0,8,Fuel,India,7542.0,139.0,18354,0
5232.0,0,Grocery,Singapore,1311.0,558.0,6412,0
6022.0,9,Restaurant,India,1893.0,70.0,4909,0
1558.0,15,Travel,Dubai,1338.0,301.0,17792,1
1895.0,6,Fuel,India,7588.0,642.0,13184,0
76.0,20,Fuel,India,715.0,331.0,11953,0
474.0,8,Restaurant,India,2270.0,87.0,14559,0
474.0,15,Fuel,India,6258.0,222.0,18955,0
6452.0,2,Fuel,India,5653.0,153.0,10169,0
502.0,10,Restaurant,India,,425.0,10353,0
397.0,20,Electronics,India,2784.0,83.0,11412,0
490.0,20,Medical,UK,3750.0,716.0,14929,0
40.0,0,Medical,Other,3062.0,344.0,10996,0
1535.0,7,Fuel,India,203.0,262.0,5841,0
463.0,6,Online,India,,613.0,19335,0
1346.0,13,Restaurant,Singapore,4109.0,666.0,14173,0
2778.0,5,Grocery,India,98.0,242.0,9532,0
152.0,14,Travel,India,13.0,601.0,13330,0
223.0,21,Restaurant,USA,161.0,473.0,11834,0
1364.0,4,Medical,India,6318.0,59.0,14983,0
1305.0,4,Electronics,Singapore,6453.0,119.0,9652,0
5841.336836403005,13,Electronics,India,375.0,679.0,4932,0
86.0,17,Fuel,India,8707.0,135.0,15269,0
723.0,7,Travel,India,1157.0,383.0,19468,0
3955.0,0,Medical,India,3657.0,565.0,1220,1
766.0,14,Grocery,Singapore,6444.0,348.0,14737,0
8001.0,4,Travel,India,4298.0,46.0,14279,0
4272.0,18,Electronics,India,3285.0,200.0,18838,0
1142.0,17,Medical,India,9009.0,379.0,12211,0
263.0,15,Travel,UK,9507.0,155.0,11067,0
3691.0,16,Restaurant,India,9909.0,138.0,7559,0
96.0,20,Online,India,,611.0,6796,0
4097.0,7,Grocery,Singapore,80.0,458.0,15945,1
865.0,7,Travel,Other,137.0,226.0,14195,0
47.0,21,Restaurant,India,5320.0,38.0,18399,0
3604.0,16,Restaurant,India,7504.0,699.0,4551,0
2281.0,15,Fuel,India,,89.0,3096,0
6354.0,11,Travel,Dubai,9264.0,,14439,0
361.0,23,Online,India,8646.0,442.0,2950,0
331.0,7,Fuel,USA,2879.0,430.0,1764,0
7223.0,12,Restaurant,India,6485.0,191.0,1756,1
74.0,11,Restaurant,India,2775.0,628.0,13414,0
141.0,4,Electronics,India,2698.0,648.0,19072,0
2178.0,12,Restaurant,India,5953.0,609.0,7792,0
421.0,5,Fuel,India,2344.0,556.0,10097,0
414.0,11,Fuel,India,4440.0,120.0,10914,0
6155.0,7,Restaurant,India,752.0,498.0,13529,0
1557.0,2,Grocery,India,5661.0,569.0,5364,0
4197.0,21,Medical,UK,2407.0,401.0,2449,0
139.0,9,Medical,India,4823.0,332.0,4489,0
535.0,16,Online,UK,8708.0,572.0,18621,0
214.0,9,Electronics,India,9561.0,485.0,8562,0
195.0,3,Grocery,India,5140.0,459.0,13872,0
1494.0,22,Medical,India,6081.0,363.0,18497,0
2516.0,19,Fuel,India,94.0,444.0,13608,0
1280.0,4,Fuel,India,8893.0,0.0,18456,1
9473.0,0,Grocery,India,4684.0,490.0,4726,1
1429.0,7,Medical,Singapore,7743.0,361.0,508,0
684.0,22,Online,India,7869.0,,16838,0
1091.0,2,Grocery,India,1977.0,236.0,5646,0
518.0,7,Grocery,India,3553.0,124.0,3548,0
5842.0,9,Online,India,5841.0,367.0,9495,0
1383.0,10,Travel,India,5431.0,193.0,9471,0
6226.0,23,Restaurant,India,2011.0,433.0,4767,0
356.0,2,Medical,Dubai,,602.0,19917,0
1092.0,22,Medical,India,8132.0,612.0,7557,0
2947.0,3,Fuel,Other,4922.0,450.0,4521,0
102.0,4,Fuel,Other,4033.0,360.0,18129,0
573.0,7,Electronics,India,5655.0,25.0,4975,0
2751.0,10,Online,Singapore,5789.0,269.0,9180,0
1423.0,17,Travel,India,8484.0,137.0,3641,0
2350.0,9,Grocery,India,1430.0,574.0,2059,0
8553.0,14,Travel,India,2541.0,533.0,2998,0
777.0,1,Travel,India,9172.0,476.0,15330,0
4033.0,5,Electronics,India,1843.0,581.0,2858,0
422.0,20,Fuel,India,6739.0,337.0,3024,0
2701.0,6,Online,India,2610.0,348.0,6517,0
873.0,19,Medical,India,8333.0,575.0,664,0
401.0,17,Fuel,USA,2096.0,372.0,11186,0
1536.0,11,Electronics,USA,2206.0,699.0,10091,0
2253.0,22,Travel,Singapore,1451.0,318.0,12295,0
1558.0,15,Travel,Dubai,1338.0,301.0,17792,1
7223.0,12,Restaurant,India,6485.0,191.0,1756,1
539.0,20,Grocery,India,7542.0,171.0,12400,0
1833.0,16,Grocery,India,7282.0,84.0,7164,0
1201.0,3,Restaurant,India,1402.0,596.0,12015,0
2168.0,14,Travel,India,4270.0,452.0,17326,0
809.0,22,Fuel,USA,927.0,,8018,0
4075.0,6,Electronics,India,4942.0,11.0,4194,0
1415.0,11,Restaurant,India,6750.0,648.0,6649,0
1470.0,15,Grocery,India,9217.0,469.0,1366,0
66.0,16,Medical,USA,630.0,148.0,10809,0
1251.0,10,Restaurant,India,5540.0,649.0,15469,0
5444.0,22,Medical,Other,4508.0,228.0,8390,0
9800.0,1,Medical,India,6799.0,,15676,1
1995.0,17,Medical,Dubai,8287.0,701.0,9145,0
536.0,11,Electronics,India,4188.0,271.0,3592,1
2035.0,2,Grocery,Other,6133.0,310.0,6445,0
1884.0,12,Grocery,Other,465.0,75.0,9760,1
88.0,9,Online,Singapore,2857.0,540.0,10157,0
1280.0,4,Fuel,India,8893.0,0.0,18456,1
3236.0,9,Medical,UK,1828.0,710.0,10118,0
3847.0,18,Online,India,8158.0,236.0,14897,0
1917.0,2,Medical,India,4416.0,476.0,11187,0
1271.0,1,Grocery,Singapore,4136.0,305.0,16863,1
4256.888466298062,11,Travel,Dubai,8311.0,533.0,15551,0
1724.0,12,Electronics,India,6304.0,333.0,5923,0
2576.0,1,Restaurant,Dubai,,108.0,4564,1
1836.0,10,Online,India,6925.0,76.0,3798,0
1153.0,7,Electronics,India,6678.0,492.0,7595,0
6506.0,15,Restaurant,Dubai,5836.0,412.0,1114,1
3557.0,15,Grocery,India,3089.0,163.0,14020,0
2044.0,11,Medical,India,120.0,550.0,12089,0
1071.0,9,Medical,India,2578.0,252.0,10045,0
4019.0,14,Restaurant,India,6205.0,541.0,11688,0
2393.0,12,Travel,India,7183.0,331.0,7649,0
6295.0,12,Grocery,Dubai,3837.0,549.0,4259,0
2597.0,17,Online,India,142.0,399.0,18012,0
2677.0,15,Online,Singapore,2567.0,483.0,4291,0
1124.0,16,Travel,India,6031.0,424.0,13093,0
1548.0,21,Online,India,8864.0,437.0,4520,0
2162.0,3,Electronics,India,6934.0,171.0,14509,0
311.0,5,Restaurant,India,,264.0,5067,1
1595.0,18,Restaurant,India,,341.0,19356,0
7450.0,8,Fuel,India,4725.0,85.0,10887,0
291.0,0,Online,India,4515.0,331.0,17353,0
154.0,8,Grocery,India,4697.0,612.0,5834,0
4567.0,10,Grocery,UK,7115.0,493.0,14386,0
57.0,9,Fuel,India,9416.0,394.0,6842,0
1577.0,17,Grocery,India,4605.0,369.0,9552,0
263.0,12,Grocery,India,5626.0,352.0,13190,0
2378.0,9,Medical,India,1274.0,524.0,3464,0
1181.0,23,Fuel,India,4062.0,577.0,8826,0
2740.0,11,Grocery,India,4627.0,71.0,3501,1
1280.0,4,Fuel,India,8893.0,0.0,18456,1
1590.0,0,Restaurant,India,1796.0,591.0,15959,0
823.0,2,Grocery,India,9512.0,352.0,7962,0
15403.16009147809,23,Electronics,India,7376.0,261.0,708,1
1354.0,16,Medical,UK,9815.0,,2904,0
935.0,17,Grocery,USA,7262.0,167.0,19805,0
1130.0,16,Restaurant,India,9452.0,330.0,10122,0
5089.0,21,Fuel,India,,498.0,8683,0
2188.0,12,Restaurant,Singapore,6020.0,131.0,5158,0
1424.0,17,Fuel,India,2830.0,345.0,18000,0
3395.0,18,Grocery,India,5782.0,687.0,6414,0
3955.0,0,Medical,India,3657.0,565.0,1220,1
119.0,6,Travel,India,8129.0,195.0,17398,0
4056.0,13,Online,India,7948.0,430.0,5034,0
3981.0,2,Restaurant,India,1639.0,654.0,5999,0
2587.0,4,Fuel,India,9365.0,521.0,3014,0
1712.0,21,Grocery,India,8159.0,506.0,17288,0
1078.0,1,Online,India,9377.0,59.0,3634,0
4889.0,5,Electronics,India,6232.0,,6158,0
592.0,22,Travel,India,,137.0,15587,0
476.0,10,Grocery,UK,3477.0,198.0,1761,0
10.0,1,Medical,India,9661.0,416.0,4079,0
213.0,7,Restaurant,UK,4599.0,649.0,18109,0
3088.0,9,Medical,India,1514.0,358.0,18929,1
4443.0,10,Grocery,Other,785.0,93.0,17847,0
1271.0,1,Grocery,Singapore,4136.0,305.0,16863,1
3689.0,6,Online,India,2268.0,155.0,13761,0
2151.0,17,Travel,India,9908.0,15.0,6840,0
205.0,10,Fuel,India,8688.0,579.0,8835,0
3028.0,0,Grocery,India,1727.0,647.0,7171,0
11050.0,13,Fuel,India,7123.0,299.0,16880,0
2598.0,8,Grocery,India,2662.0,417.0,3552,0
3561.0,6,Online,India,576.0,403.0,17553,0
1002.0,3,Online,Other,4387.0,24.0,17760,1
5191.0,8,Travel,India,8716.0,701.0,9758,0
2047.0,6,Restaurant,India,8002.0,636.0,3786,0
84.0,16,Online,India,6869.0,384.0,7466,0
1002.0,3,Online,Other,4387.0,24.0,17760,1
6686.0,14,Medical,India,2952.0,444.0,7315,0
1619.0,6,Medical,India,770.0,156.0,6542,0
613.0,20,Electronics,UK,278.0,268.0,16595,1
1474.0,21,Electronics,India,9351.0,145.0,754,0
2441.0,23,Travel,India,1533.0,525.0,14988,0
1767.9002933892757,23,Fuel,UK,6328.0,0.0,17782,0
1476.0,14,Travel,India,4895.0,3.0,15988,0
1729.0,21,Online,USA,1744.0,124.0,12184,0
811.0,10,Medical,India,,516.0,3053,0
6363.0,10,Electronics,Singapore,7151.0,180.0,14144,0
207.0,18,Grocery,India,560.0,618.0,4394,0
3178.0,16,Electronics,Singapore,4560.0,154.0,15568,0
424.0,13,Restaurant,India,6265.0,296.0,13031,0
4403.0,11,Grocery,USA,6826.0,413.0,11156,0
1338.0,12,Fuel,Singapore,2688.0,481.0,17377,0
351.0,19,Online,India,5275.0,328.0,16994,0
783.0,11,Travel,India,,545.0,15764,0
1065.0,20,Electronics,India,1769.0,570.0,6903,0
1125.0,2,Medical,India,7013.0,635.0,10269,0
40.0,10,Travel,India,7221.0,143.0,18622,0
395.0,11,Grocery,India,2592.0,617.0,11896,0
221.0,5,Grocery,India,857.0,238.0,13033,0
409.0,23,Fuel,USA,,505.0,954,0
1009.0,0,Electronics,India,828.0,575.0,11202,0
2642.0,17,Restaurant,Dubai,707.0,326.0,500,0
2499.0,10,Fuel,India,128.0,687.0,7861,0
9749.0,15,Travel,India,,167.0,4999,0
