Age,Annual_Income_INR,Loan_Amount_INR,Credit_Score,Employment_Years,Existing_Loans,Loan_Type,Defaulted
64,1279420.0,3717931.0,333.0,26.0,3,Auto,1
58,576645.0,364291.0,896.0,9.0,2,Auto,0
57,1773656.0,110631.0,869.0,,3,Auto,0
53,632911.0,4020623.0,707.0,23.0,3,Business,0
64,2339662.0,3306389.0,596.0,22.0,0,Home,0
51,1680929.0,1934313.0,836.0,8.0,2,Auto,0
31,2250690.0,2287877.0,335.0,1.0,3,Auto,1
24,1977346.0,335212.0,,5.0,2,Education,0
38,1724004.0,3942133.087642431,681.0,34.0,0,Personal,0
24,1594288.0,50570.0,413.0,6.0,2,Business,1
54,,4088386.0,742.0,14.0,0,Personal,0
49,,131736.0,462.0,20.0,3,Business,0
44,860531.0,1811428.0,337.0,22.0,3,Personal,1
42,340661.0,4283225.0,391.0,28.0,3,Education,1
22,2315229.0,776403.0,400.0,12.0,0,Personal,0
64,446797.0,4954665.0,806.0,4.0,1,Auto,0
26,2466451.0,491575.0,478.0,0.0,0,Personal,0
62,1656729.0,4313495.0,583.0,19.0,0,Personal,0
45,1536408.0,590635.0,654.0,0.0,4,Home,0
41,1533288.0,72053.0,,34.0,3,Business,0
36,2707913.0,895488.0,834.0,6.0,3,Personal,0
51,294449.0,3778704.0,787.0,,4,Auto,0
34,2866657.0,4040610.0,578.0,33.0,1,Auto,0
59,364818.0,3322113.0,843.0,4.0,2,Business,0
48,1126213.0,4873408.0,,28.0,3,Education,0
52,314064.0,2522843.0,654.0,26.0,3,Business,0
48,819675.0,4243861.0,618.0,6.0,0,Auto,0
29,2981268.0,2516374.0,494.0,0.0,1,Education,0
42,2229255.0,4758807.0,392.0,8.0,1,Education,1
52,1958217.0,1699282.0,732.0,0.0,1,Home,0
25,286728.0,3102080.0,857.0,26.0,1,Personal,0
43,1426907.0,726538.0,326.0,16.0,4,Home,1
25,1922775.0,575002.0,714.0,31.0,0,Personal,0
62,1354272.0,1343041.0,461.0,29.0,4,Home,0
52,473591.0,2615135.0,400.0,14.0,4,Education,1
30,1366530.0,11063139.658881618,772.0,27.0,2,Personal,0
59,2383721.0,2261464.0,457.0,2.0,0,Auto,0
35,437963.0,2744322.0,791.0,27.0,1,Education,0
27,2048915.0,729484.0,308.0,4.0,0,Business,1
49,2990708.0,2629952.0,511.0,1.0,1,Education,0
23,950377.0,2426807.0,738.0,15.0,2,Auto,0
39,1476865.0,288274.0,410.0,16.0,3,Home,0
30,1272136.0,2224719.0,502.0,11.0,4,Personal,0
48,2038042.0,1492970.0,364.0,25.0,2,Home,0
49,2428393.0,3394742.0,460.0,6.0,4,Home,0
35,1865313.0,1183303.0,713.0,23.0,1,Personal,0
55,727703.0,527900.0,565.0,15.0,1,Home,0
26,2775856.0,4836852.0,871.0,17.0,2,Auto,0
32,2111952.0,740663.0,504.0,7.0,3,Business,0
58,1383132.0,1614884.0,,26.0,3,Personal,0
33,1564707.0,3905101.0,455.0,25.0,4,Home,1
49,2315377.0,3677164.0,472.0,30.0,1,Personal,1
39,1763358.0,3280794.0,607.0,17.0,1,Home,0
23,1965040.0,2366722.0,749.0,1.0,3,Auto,0
28,2580232.0,1344980.0,361.0,22.0,1,Education,0
28,1081965.0,1882572.0,672.0,21.0,1,Business,0
40,2661565.0,519303.0,759.0,32.0,2,Business,0
24,1045377.0,2202255.0,774.0,17.0,3,Personal,0
41,942759.0,2364366.0,680.0,14.0,3,Business,0
23,1516100.0,950440.0,871.0,2.0,0,Home,0
28,1954234.0,2085936.0,385.0,22.0,3,Auto,1
43,805109.0,905056.0,442.0,1.0,3,Auto,1
36,347215.0,91456.0,306.0,,0,Personal,1
33,,2592902.0,594.0,25.0,1,Home,0
23,1411226.0,2253381.0,818.0,18.0,1,Business,0
29,1568051.0,4910378.0,825.0,9.0,4,Home,0
34,816839.0,2413608.0,333.0,21.0,1,Business,0
33,2389678.0,4885528.0,628.0,5.0,3,Home,0
27,2488421.0,4134077.0,333.0,0.0,4,Business,1
35,309365.0,4950367.0,705.0,15.0,4,Business,0
27,721291.0,1133791.0,317.0,6.0,1,Auto,1
58,498510.0,3947933.0,729.0,23.0,4,Education,0
54,646171.0,2666254.0,727.0,34.0,0,Education,0
61,299830.0,610552.0,592.0,13.0,4,Personal,0
42,961573.0,4934148.0,879.0,3.0,2,Education,0
44,2266353.0,399001.0,379.0,14.0,0,Personal,1
57,2076919.0,954034.0,385.0,22.0,3,Auto,0
64,1161800.0,2916548.0,871.0,18.0,1,Personal,0
21,1519021.0,2771416.0,347.0,13.0,1,Education,0
30,1375442.0,4941826.0,383.0,,2,Business,1
63,1480306.0,2607359.0,607.0,,1,Personal,1
36,1352199.0,4473049.0,,10.0,3,Education,0
28,2788897.0,3048228.0,780.0,3.0,4,Education,0
45,574968.0,2711234.0,479.0,31.0,1,Business,0
32,761182.0,3749253.0,,23.0,3,Home,0
45,1740709.0,3309470.0,609.0,33.0,0,Education,0
37,1166754.0,2642650.0,725.0,2.0,3,Auto,0
46,1290346.0,3171269.0,785.0,1.0,2,Business,0
34,1795164.0,63417.0,338.0,22.0,3,Home,0
61,842313.0,1560702.0,578.0,19.0,1,Business,0
56,622701.0,2030285.0,675.0,7.0,4,Personal,0
43,1366289.0,4346420.0,340.0,34.0,3,Education,1
63,2984983.0,105443.0,346.0,2.0,2,Education,0
26,2870111.0,3676849.0,783.0,31.0,0,Business,0
25,2677512.0,265189.0,484.0,30.0,2,Personal,0
63,2941310.0,4762529.0,371.0,30.0,0,Business,0
45,1376473.0,5628066.210341054,868.0,0.0,3,Auto,0
38,2704066.0,1398668.0,,11.0,4,Education,0
33,,163612.0,641.0,17.0,2,Education,0
63,2992241.0,493318.0,868.0,23.0,4,Auto,0
34,2308323.0,1757542.0,542.0,28.0,3,Home,0
48,2095692.0,654502.0,627.0,24.0,4,Education,0
38,648381.0,4539473.0,452.0,22.0,4,Business,1
48,2347100.0,4294677.0,554.0,2.0,2,Home,0
47,2856165.0,2947972.0,723.0,29.0,3,Home,0
52,481594.0,919002.0,531.0,16.0,4,Business,0
29,1655092.0,1391640.0,828.0,29.0,0,Auto,0
60,1112332.0,3099849.0,891.0,18.0,1,Home,0
52,2381752.0,196083.0,795.0,4.0,0,Education,0
40,335513.0,934315.0,475.0,33.0,4,Personal,0
48,311315.0,563205.0,850.0,8.0,3,Home,0
53,744403.0,2693226.0,442.0,25.0,0,Auto,0
24,1860268.0,329088.0,316.0,4.0,3,Business,1
54,,18691045.019586373,548.0,23.0,0,Education,0
23,2967244.0,222236.0,334.0,30.0,3,Personal,0
46,1142871.0,3403543.0,445.0,23.0,4,Home,1
28,1883534.0,996219.0,464.0,20.0,2,Auto,1
26,2339890.0,2084987.0,410.0,21.0,0,Personal,0
36,2015232.0,4177738.0,373.0,21.0,3,Personal,1
44,332053.0,1981903.0,653.0,20.0,0,Education,0
59,1442529.0,4513292.0,573.0,29.0,3,Education,0
50,1438257.0,2910713.0,578.0,9.0,3,Home,1
33,2777458.0,2103398.0,330.0,2.0,2,Home,1
25,2640962.0,3403212.0,825.0,28.0,3,Personal,0
45,2119359.0,794227.0,834.0,24.0,0,Auto,0
40,2174646.0,1077599.0,809.0,1.0,4,Personal,0
38,1733657.0,63144.0,813.0,12.0,1,Auto,0
38,2808953.0,4238433.0,477.0,26.0,3,Education,0
22,210728.0,3625589.0,628.0,28.0,1,Auto,0
30,1092284.0,4952338.0,870.0,13.0,4,Auto,0
32,2118919.0,416099.0,471.0,3.0,1,Education,0
33,2414768.0,3208546.0,695.0,7.0,3,Business,0
31,2515574.0,1360220.0,,4.0,0,Personal,0
39,1238967.0,3232608.0,334.0,26.0,2,Home,1
55,389007.0,1945117.0,596.0,23.0,3,Auto,0
59,507732.0,3614074.0,768.0,33.0,3,Home,0
46,1054840.0,4402092.0,794.0,27.0,2,Home,0
34,2593399.0,808641.0,534.0,23.0,2,Personal,0
64,1319525.0,343441.0,338.0,4.0,2,Business,1
44,1474453.0,1652356.0,,12.0,2,Business,0
61,1924092.0,812439.0,516.0,17.0,2,Business,0
21,1261999.0,4855453.0,719.0,16.0,3,Business,0
63,2597358.0,3926812.0,473.0,29.0,1,Education,0
42,2995317.0,3494678.0,412.0,18.0,0,Home,0
43,262979.0,2221609.0,473.0,21.0,3,Home,1
39,2072605.0,644173.0,373.0,17.0,4,Education,1
38,2381057.0,649479.0,835.0,25.0,3,Personal,0
32,1931804.0,97674.0,331.0,14.0,3,Auto,1
48,1325546.0,1703279.0,553.0,27.0,1,Business,0
48,2360957.0,355271.0,796.0,29.0,2,Business,0
53,319779.0,4661022.0,412.0,27.0,4,Education,1
39,1721876.0,253265.0,494.0,19.0,1,Business,0
48,609852.0,2392517.0,827.0,3.0,0,Education,0
57,781755.0,3377524.0,740.0,3.0,4,Auto,0
46,2788287.0,449456.0,788.0,14.0,4,Home,0
55,1880596.0,4724406.0,796.0,33.0,1,Business,0
54,348079.0,4352193.0,,10.0,4,Personal,1
55,563604.0,2180047.0,589.0,22.0,3,Education,0
60,2786115.0,4090038.0,607.0,34.0,3,Auto,0
36,932224.0,848352.0,603.0,34.0,2,Personal,0
58,596605.0,2882440.0,337.0,10.0,1,Home,1
33,1366681.0,654741.0,685.0,1.0,3,Personal,0
43,1841345.0,211715.0,880.0,14.0,4,Education,0
42,799176.0,335395.0,381.0,27.0,4,Business,0
36,,4006398.0,417.0,30.0,3,Home,1
48,1003369.0,1682908.0,349.0,31.0,1,Education,0
55,893032.0,2305947.0,373.0,33.0,1,Auto,1
28,725400.0,2765732.0,405.0,,0,Personal,0
64,690492.0,3859601.0,898.0,28.0,1,Personal,0
42,275561.0,1010820.0,625.0,7.0,3,Home,0
41,842469.0,971883.0,655.0,21.0,0,Home,0
46,784770.0,156371.0,767.0,11.0,4,Auto,0
60,1851962.0,1240953.0,583.0,22.0,3,Auto,0
41,604520.0,606010.0,484.0,1.0,2,Home,1
45,1109410.0,2927309.0,453.0,11.0,2,Education,1
61,256625.0,4321988.0,417.0,20.0,1,Education,0
21,1190055.0,2202581.0,566.0,11.0,0,Home,0
26,1635079.0,3798453.0,684.0,30.0,0,Personal,0
43,533390.0,4189656.0,554.0,8.0,4,Business,0
43,2425810.0,19767170.05272877,540.0,14.0,1,Auto,1
63,745255.0,1273901.0,470.0,31.0,0,Education,1
63,2689449.0,2561076.0,,8.0,3,Business,0
43,1984908.0,770323.0,877.0,23.0,4,Personal,0
52,913839.0,4009781.0,484.0,7.0,0,Auto,1
50,2115740.0,4667521.0,709.0,27.0,2,Education,0
33,1701992.0,1975238.0,887.0,17.0,2,Education,0
63,938985.0,4349689.0,445.0,31.0,0,Personal,0
38,2281285.0,1005288.0,337.0,20.0,2,Personal,1
43,676356.0,4283454.0,789.0,28.0,3,Education,0
35,2951585.0,3710171.0,561.0,17.0,4,Education,0
53,2395272.0,159756.0,425.0,22.0,3,Business,0
41,1924645.0,531588.0,644.0,32.0,2,Personal,0
59,1494088.0,4168776.0,560.0,8.0,0,Personal,0
43,259321.0,4795753.0,742.0,3.0,0,Business,0
47,1436236.0,3589961.0,407.0,15.0,4,Personal,1
64,1746593.0,201957.0,856.0,2.0,2,Home,0
38,1569951.0,151351.0,736.0,7.0,2,Auto,0
44,2056560.0,4290564.0,813.0,15.0,2,Home,0
60,425743.0,2550628.0,389.0,1.0,1,Personal,1
62,599308.0,752022.0,514.0,,0,Business,0
27,2201754.0,3142049.0,618.0,,2,Education,0
40,2953082.0,2333323.0,356.0,15.0,4,Personal,1
47,294328.0,1291954.0,858.0,1.0,1,Education,0
26,2166845.0,2569598.0,701.0,31.0,2,Auto,0
47,1899219.0,861201.0,521.0,0.0,0,Home,0
29,1486916.0,2514991.0,774.0,17.0,1,Auto,0
51,1534918.0,2837726.0,407.0,31.0,3,Education,1
41,,82492.0,479.0,,4,Auto,0
46,,4045927.0,476.0,2.0,0,Education,0
60,2509962.0,3782489.0,786.0,23.0,3,Home,0
33,,2256167.0,713.0,10.0,0,Education,0
43,1653169.0,291495.0,336.0,27.0,4,Home,1
40,2670874.0,3199415.0,874.0,15.0,2,Personal,0
57,935193.0,2605003.0,567.0,28.0,3,Education,0
48,2698404.0,3793416.0,687.0,11.0,3,Auto,0
37,,908095.0,653.0,3.0,1,Business,0
48,1348929.0,4651354.0,569.0,25.0,2,Auto,1
61,1643455.0,2549289.0,568.0,3.0,4,Business,0
22,370316.0,2002256.0,741.0,,1,Auto,0
45,1063996.0,733933.0,604.0,1.0,3,Education,0
61,1202863.0,874308.0,545.0,30.0,0,Personal,0
26,1394725.0,2937850.0,477.0,,4,Education,1
31,1530351.0,1713100.0,366.0,24.0,1,Home,0
58,2757814.0,2810878.0,576.0,33.0,2,Personal,0
26,1019932.0,2641223.0,507.0,0.0,0,Education,0
31,613113.0,2216536.0,606.0,4.0,1,Personal,0
34,521059.0,708816.0,849.0,30.0,4,Home,0
22,1089192.0,2362902.0,837.0,2.0,0,Business,0
60,489041.0,4387407.0,817.0,11.0,1,Personal,0
23,2999792.0,2232827.0,573.0,15.0,1,Personal,0
55,1100281.0,2822538.0,532.0,7.0,4,Home,0
53,1568040.0,3760903.0,413.0,10.0,2,Education,0
44,2784854.0,209849.0,433.0,13.0,0,Business,0
39,1054721.0,4377036.0,724.0,26.0,1,Personal,0
38,2853381.0,2110682.0,324.0,17.0,4,Personal,1
44,345306.0,259816.0,859.0,7.0,1,Personal,0
55,1848036.0,1731884.0,579.0,32.0,4,Personal,0
21,2731617.0,366882.0,642.0,3.0,4,Home,0
56,2602321.0,3896865.0,371.0,,1,Personal,0
45,740735.0,1318026.0,500.0,19.0,4,Business,0
63,1789577.0,1222764.0,625.0,29.0,0,Home,0
54,1202512.0,2005821.0,332.0,26.0,4,Personal,1
45,259834.0,4636759.0,,24.0,2,Business,1
36,1854924.0,410069.0,856.0,5.0,2,Auto,0
54,2754351.0,2208956.0,562.0,4.0,4,Auto,0
49,2709225.0,2191153.0,369.0,13.0,0,Business,0
39,2137215.0,4427278.0,592.0,13.0,3,Personal,0
43,1445633.0,327883.0,506.0,33.0,3,Personal,0
39,1700961.0,1076693.0,471.0,24.0,0,Home,0
45,1400726.0,3006596.0,694.0,17.0,2,Personal,0
36,1155078.0,63699.0,555.0,19.0,4,Home,0
29,1573344.0,2281028.0,563.0,7.0,1,Personal,0
21,2468299.0,3637848.0,563.0,25.0,4,Education,0
62,,3643540.0,816.0,20.0,4,Education,0
39,1776523.0,3376793.0,309.0,26.0,3,Business,1
53,1093320.0,2604734.0,570.0,31.0,4,Education,0
54,2770289.0,612631.0,611.0,16.0,3,Auto,0
36,1988809.0,2924710.0,669.0,0.0,1,Auto,0
64,2433355.0,683273.0,866.0,26.0,4,Home,0
60,1765662.0,376380.0,852.0,10.0,0,Auto,0
38,2912590.0,3372674.0,690.0,34.0,4,Personal,0
54,1699163.0,1228601.0,414.0,9.0,0,Home,0
45,,1851101.0,874.0,0.0,3,Education,0
26,1720931.0,1089586.0,643.0,21.0,4,Education,0
41,1527936.0,3651596.0,709.0,16.0,3,Auto,0
26,505131.0,1736736.0,845.0,11.0,0,Auto,0
52,832312.0,4882827.0,677.0,12.0,3,Personal,0
61,2806894.0,1606681.0,755.0,24.0,2,Education,0
63,766608.0,902719.0,722.0,25.0,0,Auto,0
59,473445.0,3307269.0,743.0,32.0,3,Education,0
51,2503275.0,3439812.0,496.0,7.0,4,Education,0
62,423410.0,1466569.0,662.0,12.0,3,Auto,0
30,2423712.0,477189.0,709.0,,1,Education,0
50,1511611.0,1304696.0,873.0,16.0,0,Auto,0
38,2188052.0,1172734.0,693.0,23.0,3,Business,0
44,2609753.0,2604545.0,808.0,23.0,2,Auto,0
29,837677.0,172207.0,865.0,11.0,1,Education,0
51,2744803.0,1201563.0,593.0,30.0,0,Business,0
35,483076.0,1683325.0,324.0,15.0,1,Education,1
24,2563488.0,1641522.0,536.0,15.0,4,Education,0
60,1002560.0,2793651.0,760.0,29.0,2,Business,0
29,2319988.0,1396853.0,,27.0,4,Personal,0
29,1535557.0,3934271.0,399.0,2.0,3,Business,1
46,841316.0,3583147.0,707.0,32.0,1,Education,0
24,2151489.0,2577435.0,454.0,23.0,4,Education,0
37,2422324.0,3658213.0,733.0,29.0,3,Personal,0
36,1533498.0,2307899.0,733.0,27.0,2,Business,0
35,478852.0,1623724.0,442.0,1.0,4,Auto,1
55,569625.0,2961202.0,828.0,12.0,1,Education,0
25,1403880.0,2145416.0,584.0,9.0,4,Business,0
25,1930251.0,2140898.0,304.0,12.0,2,Home,0
40,472196.0,4064216.0,822.0,18.0,3,Education,0
35,2054529.0,3021251.0,735.0,5.0,4,Auto,0
38,1973370.0,651248.0,717.0,17.0,4,Education,0
22,2510979.0,4807146.0,380.0,8.0,0,Business,0
49,2856986.0,452561.0,844.0,16.0,3,Personal,0
33,934705.0,3319176.0,676.0,3.0,0,Home,0
24,357044.0,274094.0,458.0,5.0,0,Auto,0
62,1877577.0,2431880.0,516.0,10.0,2,Education,0
30,1195563.0,1622239.0,344.0,25.0,2,Auto,1
51,1766509.0,2108602.0,514.0,10.0,1,Personal,0
61,2206456.0,3207326.0,810.0,7.0,3,Home,0
28,2278101.0,3924949.0,427.0,2.0,3,Auto,1
23,2374552.0,1510237.0,553.0,1.0,2,Business,0
29,2275598.0,2118762.0,849.0,17.0,2,Business,0
50,2577351.0,355957.0,651.0,1.0,0,Auto,0
31,692436.0,2513722.0,840.0,25.0,2,Home,0
55,942868.0,215635.0,463.0,11.0,4,Education,0
57,799149.0,4123273.0,834.0,25.0,3,Business,0
62,1627244.0,2593833.0,430.0,15.0,1,Education,0
33,578970.0,3561016.0,897.0,13.0,0,Education,0
56,2071783.0,4539072.0,803.0,1.0,4,Auto,0
33,1168561.0,7046968.826683603,723.0,20.0,2,Business,0
32,1596629.0,1880376.0,,6.0,1,Auto,0
57,2514941.0,802612.0,822.0,10.0,2,Personal,0
30,456072.0,231465.0,853.0,28.0,4,Education,0
29,1824748.0,2804355.0,534.0,27.0,1,Home,0
27,1239906.0,2074936.0,430.0,3.0,2,Education,1
22,276497.0,770820.0,313.0,3.0,4,Home,1
43,375748.0,3191730.0,679.0,26.0,4,Auto,0
59,553784.0,734213.0,359.0,5.0,1,Business,0
60,410117.0,4181048.0,591.0,33.0,4,Education,1
59,1255677.0,145324.0,459.0,17.0,2,Personal,0
41,2621791.0,2676007.0,746.0,29.0,1,Education,0
43,2830391.0,538963.0,837.0,32.0,0,Home,0
49,2091985.0,255908.0,876.0,19.0,4,Home,0
34,447117.0,2471414.0,685.0,4.0,2,Home,0
46,2487758.0,3451978.0,369.0,34.0,1,Business,1
25,1836073.0,3030948.0,681.0,18.0,0,Personal,0
51,722283.0,2699000.0,524.0,11.0,0,Personal,1
45,1619295.0,658856.0,807.0,25.0,3,Home,0
51,2174299.0,4881838.0,339.0,18.0,3,Personal,1
40,609759.0,3404486.0,445.0,10.0,1,Personal,1
64,2447500.0,3854459.0,665.0,19.0,4,Auto,0
37,892241.0,4591797.0,547.0,8.0,2,Personal,1
22,,1223036.0,311.0,19.0,4,Home,1
45,2636746.0,235084.0,835.0,26.0,2,Business,0
33,1869351.0,2412228.0,809.0,4.0,2,Auto,0
59,1620947.0,988974.0,544.0,9.0,3,Personal,0
48,429216.0,1108354.0,470.0,8.0,3,Auto,0
62,718567.0,715664.0,331.0,24.0,4,Education,0
26,614599.0,3453317.0,728.0,12.0,1,Auto,0
23,840546.0,4633889.0,334.0,31.0,2,Auto,1
55,1261757.0,2554775.0,504.0,7.0,3,Auto,0
38,2225710.0,4752226.0,683.0,26.0,1,Personal,0
31,2786772.0,4361561.0,565.0,21.0,3,Auto,0
40,2570158.0,688935.0,876.0,27.0,2,Business,0
25,1434327.0,92666.0,742.0,17.0,0,Personal,0
39,490832.0,3343598.0,784.0,22.0,3,Home,0
42,1820881.0,3925179.0,769.0,30.0,1,Education,0
39,2786849.0,912735.0,565.0,33.0,4,Home,0
36,,1361823.0,408.0,6.0,4,Personal,1
44,1211971.0,2836451.0,788.0,4.0,2,Home,0
61,2663448.0,1026546.0,477.0,20.0,0,Education,0
24,2598881.0,3532042.0,548.0,5.0,3,Auto,0
35,578459.0,2907224.0,304.0,34.0,3,Home,1
45,968173.0,1897143.0,456.0,22.0,0,Personal,0
64,1224204.0,431577.0,529.0,2.0,2,Business,0
55,2975454.0,1447201.0,560.0,32.0,2,Education,0
34,2538299.0,2663228.0,620.0,22.0,1,Home,0
39,598488.0,3984749.0,426.0,15.0,1,Business,1
58,1403913.0,583983.0,327.0,24.0,1,Education,0
56,2551895.0,262135.0,809.0,15.0,2,Home,0
27,1932604.0,2939306.0,527.0,24.0,3,Personal,0
50,805848.0,444057.0,840.0,6.0,4,Business,0
39,1608155.0,724091.0,478.0,,2,Business,0
45,1842147.0,2534397.0,587.0,2.0,0,Home,0
36,209297.0,4809575.0,793.0,4.0,4,Home,0
60,,79402.0,564.0,18.0,2,Personal,0
28,2486658.0,4542917.0,766.0,6.0,2,Personal,0
38,2230829.0,1945584.0,694.0,21.0,1,Auto,0
48,1643399.0,4304573.0,731.0,25.0,3,Home,0
36,854942.0,4810823.0,734.0,24.0,3,Personal,0
39,1438831.0,2978805.0,687.0,5.0,4,Home,0
62,811282.0,4125947.0,836.0,4.0,2,Personal,0
37,2353457.0,1685236.0,444.0,21.0,1,Education,0
33,2510210.0,724698.0,474.0,30.0,0,Personal,0
27,1474539.0,1255823.0,819.0,21.0,2,Personal,0
47,2042653.0,3697106.0,613.0,10.0,1,Education,0
30,793982.0,4109959.0,428.0,31.0,0,Education,0
54,897133.0,1491640.0,813.0,16.0,0,Auto,0
56,240693.0,4569553.0,309.0,21.0,4,Personal,1
45,2131455.0,4491227.0,646.0,15.0,3,Education,0
26,619794.0,12449180.828122916,416.0,14.0,3,Auto,1
44,1163912.0,2616760.0,710.0,7.0,4,Auto,0
38,2891142.0,3030220.0,696.0,2.0,2,Home,0
43,2050084.0,4794376.0,310.0,12.0,1,Education,1
26,2054385.0,4031614.0,697.0,29.0,3,Business,0
49,658024.0,889843.0,392.0,27.0,4,Education,1
45,720436.0,1219027.0,401.0,8.0,3,Education,1
37,2291526.0,809642.0,397.0,11.0,3,Auto,1
44,1638088.0,4318929.0,581.0,24.0,3,Education,0
31,2854979.0,3421790.0,720.0,20.0,2,Education,0
46,342512.0,320298.0,663.0,18.0,4,Auto,0
54,2585541.0,2122567.0,510.0,7.0,3,Auto,1
48,1977639.0,3356198.0,807.0,2.0,3,Home,0
23,2668750.0,413810.0,,21.0,4,Home,0
31,2974210.0,1797805.0,622.0,,0,Education,0
58,1921537.0,1098018.0,751.0,18.0,2,Education,0
34,357879.0,1551499.0,317.0,20.0,2,Personal,1
46,900662.0,2263852.0,590.0,12.0,1,Business,0
41,863399.0,4269695.0,497.0,26.0,1,Personal,0
59,709946.0,2831334.0,461.0,16.0,0,Personal,0
50,1558147.0,3495744.0,716.0,19.0,1,Education,0
28,2106847.0,2222200.0,683.0,29.0,3,Auto,0
40,2709421.0,210412.0,499.0,10.0,3,Auto,0
52,1476828.0,2753045.0,797.0,26.0,1,Business,0
42,2145853.0,2523855.0,342.0,27.0,2,Auto,0
27,2121306.0,1720636.0,381.0,25.0,0,Education,0
29,2876853.0,1188119.0,,32.0,3,Auto,0
21,790246.0,3385176.0,603.0,31.0,0,Home,0
49,2323749.0,1104613.0,880.0,24.0,1,Business,0
28,818531.0,2852819.0,,23.0,4,Auto,0
24,2027346.0,3950388.0,705.0,26.0,0,Auto,0
55,2366060.0,2112199.0,726.0,21.0,0,Home,0
23,2247699.0,464809.0,760.0,19.0,1,Personal,0
60,517332.0,2257901.462295829,779.0,32.0,1,Education,0
27,2594006.0,3743165.0,423.0,4.0,3,Auto,1
47,2153501.0,591025.0,827.0,28.0,4,Home,0
21,422424.0,1166430.0,825.0,4.0,4,Home,0
47,904410.0,3176663.0,338.0,16.0,0,Personal,1
36,1035681.0,3110143.0,498.0,28.0,4,Auto,0
58,2855687.0,2696754.0,407.0,10.0,1,Personal,0
27,663378.0,997955.0,567.0,21.0,1,Business,0
64,2061416.0,742731.0,652.0,30.0,1,Home,0
43,2373465.0,1280884.0,610.0,0.0,0,Education,0
61,926043.0,3147038.0,689.0,14.0,2,Home,0
31,1497983.0,3454472.0,339.0,18.0,1,Personal,0
62,467587.0,4589083.0,880.0,9.0,4,Education,0
53,1116702.0,1267746.0,451.0,8.0,4,Education,0
56,1083250.0,3878961.0,486.0,12.0,1,Home,0
57,1680137.0,2826070.0,729.0,25.0,2,Education,0
61,,3750534.0,756.0,5.0,0,Auto,0
37,398831.0,3925804.0,526.0,1.0,1,Home,0
55,373804.0,2884643.0,727.0,28.0,0,Personal,0
25,450278.0,3420058.0,503.0,11.0,2,Business,1
52,348579.0,1082945.0,417.0,22.0,1,Personal,1
23,984370.0,3964865.0,693.0,2.0,1,Auto,0
55,543929.0,971254.0,521.0,10.0,1,Business,0
34,1375267.0,2814393.0,362.0,4.0,3,Business,1
51,497535.0,2035686.0,695.0,9.0,1,Personal,0
51,1693522.0,4523267.0,304.0,5.0,1,Home,1
37,1101451.0,209827.0,633.0,15.0,2,Home,0
44,1114060.0,1124387.0,591.0,30.0,2,Business,0
43,2145112.0,3495569.0,807.0,22.0,3,Personal,0
38,1474968.0,635484.0,444.0,29.0,1,Personal,0
34,721819.0,4655864.0,458.0,19.0,4,Home,1
35,2539326.0,70656.0,310.0,24.0,0,Auto,0
35,290153.0,4401758.0,368.0,34.0,1,Home,1
26,2430173.0,4446725.0,843.0,4.0,3,Home,0
47,2545040.0,2207726.0,501.0,2.0,4,Auto,0
35,811438.0,1559052.0,565.0,33.0,2,Home,0
56,2386516.0,107529.0,407.0,11.0,0,Business,0
28,1364501.0,2824324.0,353.0,26.0,3,Business,1
35,209958.0,2036517.0,637.0,4.0,2,Business,0
23,2225265.0,3302469.0,489.0,21.0,1,Business,0
33,1335736.0,3202888.0,538.0,3.0,3,Business,0
61,2050501.0,4792185.0,,27.0,1,Personal,0
54,483343.0,1539875.0,590.0,6.0,3,Personal,0
44,,9639184.760238837,622.0,33.0,3,Auto,0
60,2231872.0,1762427.0,620.0,1.0,1,Education,0
52,2724856.0,1951444.0,341.0,8.0,3,Business,0
52,2065501.0,2935043.0,497.0,14.0,2,Education,1
50,2320883.0,4787897.0,583.0,30.0,2,Education,0
33,2435300.0,3883780.0,481.0,14.0,0,Business,0
21,,4392565.0,310.0,32.0,0,Home,0
54,1086358.0,2211522.0,741.0,30.0,3,Auto,0
35,852160.0,4508369.0,723.0,26.0,2,Education,0
64,2257261.0,3454469.0,799.0,1.0,1,Home,0
34,241410.0,2485562.0,687.0,8.0,3,Home,0
49,2003137.0,1441086.0,,0.0,1,Business,0
54,1696119.0,1103858.0,753.0,18.0,4,Auto,0
38,1081380.0,4754711.0,894.0,8.0,0,Business,0
27,916432.0,3448350.0,,1.0,3,Auto,1
49,428443.0,3958022.0,541.0,0.0,3,Business,1
51,2874766.0,723265.0,359.0,11.0,1,Auto,1
45,1680341.0,2280922.0,667.0,25.0,0,Personal,0
58,1039528.0,4916556.0,339.0,9.0,1,Home,1
34,1163894.0,4816660.0,614.0,0.0,1,Home,0
28,639268.0,1694590.0,856.0,0.0,0,Home,0
47,2078175.0,1963710.0,597.0,30.0,4,Auto,0
22,2744955.0,1521481.0,749.0,10.0,2,Home,0
37,1047724.0,1130180.0,694.0,4.0,2,Personal,0
57,537563.0,3310479.0,861.0,34.0,4,Personal,0
34,1946075.0,406671.0,387.0,10.0,0,Education,0
45,710839.0,3081899.0,832.0,3.0,3,Home,0
50,2122761.0,477531.0,687.0,20.0,0,Business,0
49,1914643.0,1317653.0,680.0,27.0,1,Business,0
40,,358820.0,854.0,7.0,0,Business,0
