customer_id,annual_spend_inr,txn_frequency_per_year,avg_order_value_inr,days_since_last_purchase,customer_age,loyalty_score,city,city_tier,gender,payment_method,customer_segment
CUST07344,61341,9,11962,19,44,54.5,Bengaluru,1,M,Credit Card,High-value infrequent
CUST07345,4356,7,1481,40,47,28.6,Bengaluru,1,F,Credit Card,Occasional buyers
CUST07346,58951,7,10473,66,54,60.2,Hyderabad,2,M,Net Banking,High-value infrequent
CUST07347,18843,20,1124,22,33,78.6,Pune,2,M,Wallet,Regular shoppers
CUST07348,19565,33,457,4,29,32.1,Mumbai,1,F,Credit Card,Bargain hunters
CUST07349,19514,38,582,25,18,37.2,Jaipur,3,F,Net Banking,Bargain hunters
CUST07350,49417,5,8320,32,52,60.0,Hyderabad,2,M,Wallet,High-value infrequent
CUST07351,68339,38,1774,19,49,100,Mumbai,1,M,Debit Card,Premium loyalists
CUST07352,17203,23,355,16,23,71.2,Lucknow,3,M,Wallet,Young explorers
CUST07353,24374,17,1791,11,39,73.3,Ahmedabad,2,M,Wallet,Regular shoppers
CUST07354,10384,12,1152,59,25,34.9,Bengaluru,1,M,UPI,Occasional buyers
CUST07355,12901,9,1807,16,18,28.7,Lucknow,3,M,COD,Occasional buyers
CUST07356,10291,4,1380,38,45,33.0,Pune,2,M,COD,Occasional buyers
CUST07357,19113,36,585,2,23,72.8,Pune,2,F,Net Banking,Young explorers
CUST07358,7647,6,1096,58,40,60.3,Mumbai,1,F,UPI,Occasional buyers
CUST07359,19691,19,480,25,25,31.7,Hyderabad,2,F,Debit Card,Bargain hunters
CUST07360,32235,17,1175,26,26,45.8,Bengaluru,1,F,UPI,Regular shoppers
CUST07361,6538,3,1123,61,48,19.2,Lucknow,3,M,UPI,Occasional buyers
CUST07362,15200,27,657,8,39,55.4,Kolkata,2,M,Net Banking,Bargain hunters
CUST07363,18896,43,328,16,40,43.1,Ahmedabad,2,F,Credit Card,Bargain hunters
CUST07364,29493,18,1157,46,34,69.2,Pune,2,F,UPI,Regular shoppers
CUST07365,44674,19,1847,22,26,56.1,Delhi,1,F,UPI,Regular shoppers
CUST07366,12026,32,468,7,22,56.8,Chennai,2,F,Net Banking,Young explorers
CUST07367,13828,8,1019,63,38,38.4,Pune,2,F,Debit Card,Occasional buyers
CUST07368,27832,24,1787,29,35,78.1,Jaipur,3,F,Credit Card,Regular shoppers
CUST07369,32211,18,1288,33,38,56.6,Kolkata,2,F,Credit Card,Regular shoppers
CUST07370,72050,44,2169,1,33,85.6,Delhi,1,F,Net Banking,Premium loyalists
CUST07371,23948,24,377,24,26,29.7,Jaipur,3,F,COD,Bargain hunters
CUST07372,17632,37,581,36,36,28.5,Kolkata,2,M,Credit Card,Bargain hunters
CUST07373,12371,40,778,1,24,51.0,Jaipur,3,M,Wallet,Bargain hunters
CUST07374,21738,48,381,40,18,27.1,Ahmedabad,2,F,Net Banking,Bargain hunters
CUST07375,22315,9,1667,56,32,57.3,Delhi,1,M,Debit Card,Regular shoppers
CUST07376,35013,25,1568,47,49,64.7,Lucknow,3,M,COD,Regular shoppers
CUST07377,35847,40,1917,6,44,89.1,Lucknow,3,F,Wallet,Premium loyalists
CUST07378,41733,24,1641,23,33,58.8,Lucknow,3,M,Debit Card,Regular shoppers
CUST07379,39866,11,859,27,32,68.4,Delhi,1,F,UPI,Regular shoppers
CUST07380,99189,92,26,204,53,19.7,Kolkata,2,M,COD,Noise
CUST07381,26638,10,1819,25,41,66.4,Lucknow,3,F,Debit Card,Regular shoppers
CUST07382,70764,7,11543,38,49,54.1,Kolkata,2,M,COD,High-value infrequent
CUST07383,57986,8,9737,44,52,59.7,Chennai,2,M,Credit Card,High-value infrequent
CUST07384,43531,7,10386,53,38,51.7,Pune,2,M,Credit Card,High-value infrequent
CUST07385,46061,8,9783,62,55,55.0,Lucknow,3,M,COD,High-value infrequent
CUST07386,17099,35,497,10,22,94.8,Ahmedabad,2,M,Debit Card,Young explorers
CUST07387,32654,26,1883,20,23,59.5,Ahmedabad,2,F,Wallet,Regular shoppers
CUST07388,97784,7,8527,40,41,61.5,Pune,2,F,Wallet,High-value infrequent
CUST07389,26435,37,487,21,33,49.4,Pune,2,M,Credit Card,Bargain hunters
CUST07390,9240,11,1237,40,54,49.5,Kolkata,2,M,Credit Card,Occasional buyers
CUST07391,64477,42,1872,12,51,91.0,Chennai,2,M,UPI,Premium loyalists
CUST07392,15838,22,1224,27,40,44.0,Ahmedabad,2,M,UPI,Regular shoppers
CUST07393,12252,40,363,20,20,57.0,Hyderabad,2,F,COD,Bargain hunters
CUST07394,26659,39,476,30,21,46.0,Mumbai,1,F,Wallet,Bargain hunters
CUST07395,108432,94,1170,208,75,90.3,Lucknow,3,M,COD,Noise
CUST07396,16483,33,354,1,26,59.3,Chennai,2,F,Debit Card,Bargain hunters
CUST07397,23996,17,418,19,32,33.4,Pune,2,F,Wallet,Bargain hunters
CUST07398,102412,37,2133,13,35,89.2,Lucknow,3,M,UPI,Premium loyalists
CUST07399,8089,11,1105,31,52,22.8,Lucknow,3,F,Wallet,Occasional buyers
CUST07400,13568,13,1853,97,36,28.3,Pune,2,F,COD,Occasional buyers
CUST07401,8757,10,608,58,58,23.3,Pune,2,F,UPI,Occasional buyers
CUST07402,64534,7,8289,39,35,51.4,Pune,2,M,Credit Card,High-value infrequent
CUST07403,7329,7,1999,61,47,22.7,Chennai,2,F,Debit Card,Occasional buyers
CUST07404,11671,2,920,77,51,43.2,Lucknow,3,F,Credit Card,Occasional buyers
CUST07405,24570,33,1881,46,56,56.6,Hyderabad,2,M,Net Banking,Regular shoppers
CUST07406,6704,37,586,38,30,53.4,Delhi,1,F,Credit Card,Bargain hunters
CUST07407,27478,21,1860,8,36,59.9,Kolkata,2,M,Debit Card,Regular shoppers
CUST07408,90099,39,2244,15,35,96.7,Ahmedabad,2,F,Wallet,Premium loyalists
CUST07409,16577,37,686,31,26,60.8,Jaipur,3,F,UPI,Bargain hunters
CUST07410,112571,51,2645,9,42,84.1,Chennai,2,M,Net Banking,Premium loyalists
CUST07411,92202,42,1941,15,32,89.9,Ahmedabad,2,F,Debit Card,Premium loyalists
CUST07412,32053,23,1555,31,33,77.4,Jaipur,3,M,Debit Card,Regular shoppers
CUST07413,6614,8,1788,47,50,43.3,Jaipur,3,M,Net Banking,Occasional buyers
CUST07414,29716,45,516,21,24,33.4,Mumbai,1,M,Wallet,Bargain hunters
CUST07415,11577,8,1504,54,46,43.4,Bengaluru,1,M,Wallet,Occasional buyers
CUST07416,15776,40,380,10,28,65.7,Jaipur,3,M,Credit Card,Young explorers
CUST07417,22801,14,2248,8,28,78.0,Kolkata,2,M,COD,Regular shoppers
CUST07418,20632,33,586,16,28,42.3,Bengaluru,1,M,Wallet,Bargain hunters
CUST07419,91647,44,2635,9,41,100,Pune,2,M,COD,Premium loyalists
CUST07420,23544,38,456,21,18,49.4,Kolkata,2,F,COD,Bargain hunters
CUST07421,13520,28,508,14,22,55.9,Hyderabad,2,F,Wallet,Young explorers
CUST07422,21814,20,1868,49,18,59.1,Ahmedabad,2,M,Debit Card,Regular shoppers
CUST07423,100612,44,2867,6,34,87.2,Ahmedabad,2,F,Wallet,Premium loyalists
CUST07424,33612,15,1276,18,23,62.2,Jaipur,3,M,COD,Regular shoppers
CUST07425,11380,3,832,63,38,39.9,Jaipur,3,F,Net Banking,Occasional buyers
CUST07426,7688,20,804,6,29,52.0,Jaipur,3,F,COD,Young explorers
CUST07427,21699,33,606,28,31,32.0,Bengaluru,1,M,UPI,Bargain hunters
CUST07428,45486,4,10262,125,63,97.2,Ahmedabad,2,F,UPI,Noise
CUST07429,9891,5,897,62,47,37.1,Kolkata,2,M,Wallet,Occasional buyers
CUST07430,40707,21,1475,24,28,55.3,Ahmedabad,2,F,Credit Card,Regular shoppers
CUST07431,56566,6,9562,42,66,60.6,Hyderabad,2,M,Credit Card,High-value infrequent
CUST07432,72623,37,1262,15,39,92.3,Lucknow,3,F,UPI,Premium loyalists
CUST07433,83155,35,2026,17,36,86.7,Pune,2,M,Credit Card,Premium loyalists
CUST07434,17806,37,396,22,18,42.9,Jaipur,3,M,Credit Card,Bargain hunters
CUST07435,20240,33,687,18,18,31.5,Kolkata,2,M,COD,Bargain hunters
CUST07436,67606,6,8663,55,53,71.4,Hyderabad,2,F,COD,High-value infrequent
CUST07437,31926,23,1101,28,33,57.9,Jaipur,3,F,UPI,Regular shoppers
CUST07438,12894,44,515,28,18,37.0,Mumbai,1,M,UPI,Bargain hunters
CUST07439,30320,26,1231,9,21,52.1,Mumbai,1,F,Debit Card,Regular shoppers
CUST07440,79053,6,8057,60,60,67.8,Chennai,2,F,Wallet,High-value infrequent
CUST07441,22843,33,511,30,28,10.8,Chennai,2,F,Credit Card,Bargain hunters
CUST07442,65231,41,2139,11,36,91.8,Delhi,1,M,Debit Card,Premium loyalists
CUST07443,19930,30,594,22,18,73.7,Kolkata,2,M,Credit Card,Bargain hunters
CUST07444,23330,28,536,16,27,63.2,Jaipur,3,F,Wallet,Bargain hunters
CUST07445,10481,44,600,18,18,72.1,Delhi,1,M,Credit Card,Bargain hunters
CUST07446,17392,92,24879,321,45,88.2,Delhi,1,F,UPI,Noise
CUST07447,36193,14,1150,1,37,53.3,Jaipur,3,F,Debit Card,Regular shoppers
CUST07448,26707,17,1706,11,43,69.3,Kolkata,2,M,Net Banking,Regular shoppers
CUST07449,15084,20,1344,23,18,76.7,Bengaluru,1,M,Credit Card,Regular shoppers
CUST07450,10900,17,430,18,30,33.5,Mumbai,1,M,COD,Bargain hunters
CUST07451,11228,17,1232,37,34,64.3,Bengaluru,1,M,UPI,Regular shoppers
CUST07452,32264,17,1733,40,32,76.5,Jaipur,3,F,Net Banking,Regular shoppers
CUST07453,92687,27,3076,13,34,90.5,Hyderabad,2,M,COD,Premium loyalists
CUST07454,13610,30,455,26,34,53.3,Hyderabad,2,M,UPI,Bargain hunters
CUST07455,52682,7,11891,33,41,51.4,Mumbai,1,F,Debit Card,High-value infrequent
CUST07456,18682,48,713,13,23,83.4,Jaipur,3,M,Debit Card,Young explorers
CUST07457,24400,18,550,1,20,24.3,Delhi,1,F,Net Banking,Bargain hunters
CUST07458,24831,20,1511,14,35,61.7,Lucknow,3,F,UPI,Regular shoppers
CUST07459,116102,6,7742,52,66,59.2,Ahmedabad,2,M,COD,High-value infrequent
CUST07460,15875,23,614,27,24,46.9,Delhi,1,F,Credit Card,Bargain hunters
CUST07461,33853,19,1419,20,29,69.3,Hyderabad,2,M,UPI,Regular shoppers
CUST07462,26026,24,1567,34,18,77.2,Jaipur,3,M,Debit Card,Regular shoppers
CUST07463,4608,8,1047,44,52,8.9,Jaipur,3,M,Credit Card,Occasional buyers
CUST07464,9827,27,480,11,23,62.0,Pune,2,M,UPI,Young explorers
CUST07465,42085,18,1931,41,41,78.5,Bengaluru,1,M,UPI,Regular shoppers
CUST07466,18535,37,515,34,23,33.0,Chennai,2,F,Net Banking,Bargain hunters
CUST07467,135872,38,7777,315,26,55.0,Ahmedabad,2,M,COD,Noise
CUST07468,19792,30,670,21,18,46.0,Pune,2,F,Debit Card,Bargain hunters
CUST07469,17481,28,282,29,18,44.0,Delhi,1,M,Net Banking,Bargain hunters
CUST07470,30934,13,1055,23,19,53.2,Mumbai,1,M,Wallet,Regular shoppers
CUST07471,20070,43,410,13,27,59.3,Hyderabad,2,F,COD,Bargain hunters
CUST07472,116696,62,1918,1,44,83.2,Delhi,1,M,Net Banking,Premium loyalists
CUST07473,17036,43,702,19,23,51.6,Delhi,1,M,Credit Card,Bargain hunters
CUST07474,98734,39,1116,16,41,76.0,Bengaluru,1,F,COD,Premium loyalists
CUST07475,78304,43,2067,11,41,79.7,Pune,2,M,UPI,Premium loyalists
CUST07476,44866,4,9839,28,46,66.1,Bengaluru,1,M,Wallet,High-value infrequent
CUST07477,4589,42,387,12,23,32.9,Ahmedabad,2,M,COD,Bargain hunters
CUST07478,31342,17,1602,32,18,93.2,Bengaluru,1,F,UPI,Regular shoppers
CUST07479,17202,24,634,2,26,85.8,Bengaluru,1,M,Wallet,Young explorers
CUST07480,187384,97,6141,342,57,86.6,Mumbai,1,M,Wallet,Noise
CUST07481,7881,39,472,5,23,30.8,Mumbai,1,F,Wallet,Bargain hunters
CUST07482,9257,28,537,20,25,81.2,Bengaluru,1,M,COD,Young explorers
CUST07483,11096,5,1177,72,37,23.6,Pune,2,M,COD,Occasional buyers
CUST07484,22629,30,554,8,23,47.6,Jaipur,3,F,COD,Bargain hunters
CUST07485,12266,25,439,9,27,66.4,Bengaluru,1,M,UPI,Bargain hunters
CUST07486,45136,3,10925,61,55,93.4,Chennai,2,F,Net Banking,High-value infrequent
CUST07487,91594,39,2361,8,57,92.5,Chennai,2,F,Net Banking,Premium loyalists
CUST07488,92254,39,2219,17,33,87.7,Jaipur,3,F,COD,Premium loyalists
CUST07489,37284,27,1686,33,35,63.0,Kolkata,2,M,Wallet,Regular shoppers
CUST07490,20857,60,346,8,20,51.4,Lucknow,3,F,Net Banking,Bargain hunters
CUST07491,4594,20,1566,27,42,57.9,Lucknow,3,M,UPI,Regular shoppers
CUST07492,19728,17,1223,25,44,73.6,Hyderabad,2,F,Debit Card,Regular shoppers
CUST07493,38591,13,1679,47,43,69.7,Mumbai,1,M,Credit Card,Regular shoppers
CUST07494,13764,4,1121,36,26,35.6,Lucknow,3,F,Net Banking,Occasional buyers
CUST07495,10449,6,1741,32,30,49.0,Delhi,1,F,UPI,Occasional buyers
CUST07496,32957,20,1684,41,43,63.4,Hyderabad,2,M,COD,Regular shoppers
CUST07497,9894,37,644,7,32,49.4,Jaipur,3,M,UPI,Bargain hunters
CUST07498,23676,29,622,11,37,49.2,Hyderabad,2,M,Debit Card,Bargain hunters
CUST07499,80447,7,8306,34,52,55.7,Kolkata,2,M,Debit Card,High-value infrequent
CUST07500,28257,28,1651,36,18,65.2,Ahmedabad,2,F,Debit Card,Regular shoppers
CUST07501,12412,15,490,19,24,62.5,Jaipur,3,F,COD,Bargain hunters
CUST07502,10767,9,1629,83,45,44.4,Hyderabad,2,M,COD,Occasional buyers
CUST07503,21002,21,606,22,24,51.2,Ahmedabad,2,M,Debit Card,Bargain hunters
CUST07504,61737,6,12196,28,72,53.3,Kolkata,2,F,Wallet,High-value infrequent
CUST07505,71781,7,13642,27,43,45.1,Hyderabad,2,M,COD,High-value infrequent
CUST07506,23366,18,2533,33,31,72.4,Lucknow,3,M,COD,Regular shoppers
CUST07507,7172,3,1162,55,62,44.1,Chennai,2,M,Net Banking,Occasional buyers
CUST07508,16790,45,500,6,21,50.0,Lucknow,3,M,COD,Bargain hunters
CUST07509,104396,45,19668,52,35,89.6,Mumbai,1,M,COD,Noise
CUST07510,15686,7,1188,77,35,27.4,Hyderabad,2,F,COD,Occasional buyers
CUST07511,75235,42,2402,1,27,77.5,Pune,2,F,Net Banking,Premium loyalists
CUST07512,36576,15,1707,43,18,60.8,Pune,2,F,Wallet,Regular shoppers
CUST07513,16892,27,490,9,21,49.9,Pune,2,M,Debit Card,Bargain hunters
CUST07514,16389,39,586,18,27,31.8,Mumbai,1,M,Credit Card,Bargain hunters
CUST07515,13707,26,505,50,38,42.8,Delhi,1,M,UPI,Bargain hunters
CUST07516,71977,55,2113,15,32,98.6,Pune,2,F,Debit Card,Premium loyalists
CUST07517,57785,9,8385,62,46,56.6,Delhi,1,F,Net Banking,High-value infrequent
CUST07518,78384,8,11042,50,34,79.9,Ahmedabad,2,F,COD,High-value infrequent
CUST07519,30071,81,2671,11,74,69.1,Pune,2,F,Credit Card,Noise
CUST07520,22602,39,637,6,28,60.9,Ahmedabad,2,M,Credit Card,Young explorers
CUST07521,34088,16,1418,19,37,78.8,Chennai,2,M,COD,Regular shoppers
CUST07522,43426,23,1579,39,18,51.5,Kolkata,2,M,Credit Card,Regular shoppers
CUST07523,26161,26,1625,36,37,46.8,Kolkata,2,F,Credit Card,Regular shoppers
CUST07524,64739,42,1934,12,44,88.1,Ahmedabad,2,M,UPI,Premium loyalists
CUST07525,7168,7,1411,49,61,42.6,Ahmedabad,2,M,COD,Occasional buyers
CUST07526,32391,72,14259,77,35,78.5,Lucknow,3,M,Wallet,Noise
CUST07527,85366,34,1899,6,23,79.5,Bengaluru,1,M,Wallet,Premium loyalists
CUST07528,19982,37,566,31,22,74.7,Pune,2,M,Credit Card,Bargain hunters
CUST07529,7238,1,496,54,68,33.6,Jaipur,3,M,Debit Card,Occasional buyers
CUST07530,15843,22,525,29,30,68.9,Ahmedabad,2,F,Debit Card,Bargain hunters
CUST07531,68645,30,1634,21,35,99.7,Lucknow,3,F,Credit Card,Premium loyalists
CUST07532,26367,35,738,34,25,47.2,Hyderabad,2,F,Wallet,Bargain hunters
CUST07533,17456,28,528,32,23,50.2,Hyderabad,2,F,Wallet,Bargain hunters
CUST07534,30854,20,1506,36,18,53.9,Bengaluru,1,M,UPI,Regular shoppers
CUST07535,10982,7,1442,69,55,45.8,Delhi,1,F,Credit Card,Occasional buyers
CUST07536,91676,39,1772,18,39,95.4,Pune,2,M,Debit Card,Premium loyalists
CUST07537,102499,6,7242,29,49,50.8,Ahmedabad,2,F,Credit Card,High-value infrequent
CUST07538,7494,4,1047,82,33,23.8,Mumbai,1,F,Net Banking,Occasional buyers
CUST07539,147658,44,21519,357,72,33.9,Delhi,1,F,Net Banking,Noise
CUST07540,28473,20,1666,28,22,85.5,Bengaluru,1,M,Wallet,Regular shoppers
CUST07541,85982,68,1764,11,27,93.6,Lucknow,3,M,COD,Premium loyalists
CUST07542,103102,36,2031,11,45,84.7,Mumbai,1,M,Net Banking,Premium loyalists
CUST07543,103633,48,2330,1,48,93.0,Kolkata,2,M,COD,Premium loyalists
CUST07544,28425,18,1021,21,34,80.6,Mumbai,1,F,COD,Regular shoppers
CUST07545,15763,7,465,54,29,56.5,Hyderabad,2,M,Credit Card,Occasional buyers
CUST07546,13839,37,579,17,35,37.0,Ahmedabad,2,F,Credit Card,Bargain hunters
CUST07547,5477,5,1614,89,39,32.8,Kolkata,2,M,Wallet,Occasional buyers
CUST07548,13341,38,419,12,28,20.5,Pune,2,M,COD,Bargain hunters
CUST07549,10667,44,486,23,29,34.0,Jaipur,3,F,Net Banking,Bargain hunters
CUST07550,17923,45,732,20,21,44.2,Kolkata,2,F,Debit Card,Bargain hunters
CUST07551,24199,16,827,25,33,44.6,Jaipur,3,M,Wallet,Regular shoppers
CUST07552,42947,19,1709,30,24,59.6,Hyderabad,2,F,Wallet,Regular shoppers
CUST07553,65250,6,12205,44,52,72.4,Kolkata,2,M,Credit Card,High-value infrequent
CUST07554,51784,7,10943,54,44,57.1,Bengaluru,1,F,COD,High-value infrequent
CUST07555,19611,43,390,22,29,36.3,Kolkata,2,F,Wallet,Bargain hunters
CUST07556,10735,38,426,8,25,42.3,Hyderabad,2,F,COD,Bargain hunters
CUST07557,15910,34,543,1,24,56.1,Chennai,2,F,COD,Bargain hunters
CUST07558,3440,84,2,41,73,96.2,Kolkata,2,F,Credit Card,Noise
CUST07559,17932,28,799,7,32,56.9,Delhi,1,M,Debit Card,Young explorers
CUST07560,10546,21,578,23,34,55.5,Hyderabad,2,M,COD,Bargain hunters
CUST07561,37457,18,1693,44,31,68.9,Bengaluru,1,M,Debit Card,Regular shoppers
CUST07562,13094,30,341,5,24,47.8,Mumbai,1,F,Credit Card,Young explorers
CUST07563,14437,12,1317,58,75,24.5,Ahmedabad,2,F,COD,Occasional buyers
CUST07564,11721,42,582,13,25,43.9,Pune,2,M,Credit Card,Bargain hunters
CUST07565,24634,20,1066,30,31,61.8,Bengaluru,1,F,UPI,Regular shoppers
CUST07566,17853,37,756,26,24,45.5,Ahmedabad,2,M,Net Banking,Bargain hunters
CUST07567,28369,21,1796,38,41,63.5,Mumbai,1,M,Net Banking,Regular shoppers
CUST07568,24983,19,754,17,18,61.7,Chennai,2,M,Net Banking,Bargain hunters
CUST07569,30839,20,1440,30,29,64.7,Chennai,2,M,UPI,Regular shoppers
CUST07570,59484,13,18127,185,43,2.3,Jaipur,3,F,Wallet,Noise
CUST07571,8768,8,833,62,44,33.4,Delhi,1,M,UPI,Occasional buyers
CUST07572,15511,40,598,14,26,56.4,Chennai,2,M,Wallet,Bargain hunters
CUST07573,14662,24,602,7,23,69.6,Jaipur,3,M,Credit Card,Young explorers
CUST07574,26819,17,1051,17,28,57.8,Pune,2,F,Wallet,Regular shoppers
CUST07575,21007,25,388,24,24,34.6,Mumbai,1,M,Net Banking,Bargain hunters
CUST07576,107164,48,2479,5,32,85.8,Mumbai,1,F,UPI,Premium loyalists
CUST07577,9960,12,1581,43,48,55.8,Hyderabad,2,F,Net Banking,Occasional buyers
CUST07578,10994,2,1882,85,47,31.2,Chennai,2,F,Net Banking,Occasional buyers
CUST07579,13378,21,541,11,32,43.6,Delhi,1,F,UPI,Bargain hunters
CUST07580,15510,49,564,13,28,39.4,Lucknow,3,F,UPI,Bargain hunters
CUST07581,19918,26,511,14,35,37.5,Lucknow,3,M,UPI,Bargain hunters
CUST07582,33033,16,1342,21,38,59.6,Delhi,1,F,Net Banking,Regular shoppers
CUST07583,28059,24,1912,35,18,62.1,Hyderabad,2,M,Wallet,Regular shoppers
CUST07584,22556,34,569,18,33,28.4,Jaipur,3,M,UPI,Bargain hunters
CUST07585,70463,34,2481,11,50,88.9,Pune,2,F,Debit Card,Premium loyalists
CUST07586,41043,20,1904,19,21,58.1,Chennai,2,M,Wallet,Regular shoppers
CUST07587,40821,14,1644,49,36,69.9,Chennai,2,F,Credit Card,Regular shoppers
CUST07588,79478,43,1813,12,24,90.6,Hyderabad,2,M,Net Banking,Premium loyalists
CUST07589,23973,38,511,11,20,31.7,Kolkata,2,M,Debit Card,Bargain hunters
CUST07590,32509,23,2032,1,18,71.0,Delhi,1,F,UPI,Regular shoppers
CUST07591,106015,76,2610,45,74,40.7,Lucknow,3,M,COD,Noise
CUST07592,69118,33,2145,11,34,86.4,Chennai,2,M,UPI,Premium loyalists
CUST07593,91242,25,10323,318,39,40.0,Jaipur,3,F,COD,Noise
CUST07594,10259,7,1224,59,46,45.0,Bengaluru,1,M,Wallet,Occasional buyers
CUST07595,80888,28,2056,18,26,88.7,Jaipur,3,M,COD,Premium loyalists
CUST07596,14312,14,911,57,36,41.2,Bengaluru,1,M,Debit Card,Occasional buyers
CUST07597,93187,34,2115,1,23,92.5,Chennai,2,M,Credit Card,Premium loyalists
CUST07598,21103,34,494,19,25,40.1,Ahmedabad,2,F,Debit Card,Bargain hunters
CUST07599,80436,40,2429,19,42,85.5,Delhi,1,F,Wallet,Premium loyalists
CUST07600,9570,6,1921,75,52,41.7,Hyderabad,2,M,COD,Occasional buyers
CUST07601,28104,6,11689,77,62,66.2,Lucknow,3,M,Net Banking,High-value infrequent
CUST07602,69890,31,2077,7,38,96.1,Jaipur,3,F,COD,Premium loyalists
CUST07603,10138,12,1894,65,46,57.3,Chennai,2,M,Credit Card,Occasional buyers
CUST07604,76180,38,1368,22,29,86.1,Pune,2,M,Credit Card,Premium loyalists
CUST07605,26078,25,1585,26,42,53.7,Mumbai,1,F,COD,Regular shoppers
CUST07606,20170,28,552,5,19,33.9,Lucknow,3,F,Credit Card,Bargain hunters
CUST07607,29302,16,1826,17,24,71.1,Hyderabad,2,F,COD,Regular shoppers
CUST07608,103247,42,2381,1,44,96.0,Kolkata,2,F,Net Banking,Premium loyalists
CUST07609,18530,35,570,16,27,33.8,Ahmedabad,2,F,COD,Bargain hunters
CUST07610,81580,8,7917,45,54,63.1,Hyderabad,2,F,COD,High-value infrequent
CUST07611,12862,23,1711,16,33,54.9,Delhi,1,F,Net Banking,Regular shoppers
CUST07612,30024,15,1712,36,45,64.4,Jaipur,3,F,Credit Card,Regular shoppers
CUST07613,22078,33,494,15,18,21.8,Ahmedabad,2,F,UPI,Bargain hunters
CUST07614,17622,43,605,14,29,55.2,Lucknow,3,F,Net Banking,Bargain hunters
CUST07615,65643,7,8085,44,62,53.2,Chennai,2,M,Wallet,High-value infrequent
CUST07616,57604,29,17490,46,40,11.5,Ahmedabad,2,F,Credit Card,Noise
CUST07617,1795,9,1315,76,49,42.0,Hyderabad,2,M,Credit Card,Occasional buyers
CUST07618,7771,46,377,17,23,51.0,Jaipur,3,M,COD,Bargain hunters
CUST07619,67314,3,9404,48,33,67.4,Ahmedabad,2,F,COD,High-value infrequent
CUST07620,27959,19,1641,11,20,57.8,Hyderabad,2,M,Credit Card,Regular shoppers
CUST07621,57912,41,2793,5,31,95.0,Bengaluru,1,F,Credit Card,Premium loyalists
CUST07622,62079,10,7854,44,49,72.9,Delhi,1,M,Wallet,High-value infrequent
CUST07623,27093,21,1465,33,34,50.6,Delhi,1,M,UPI,Regular shoppers
CUST07624,26989,16,1183,26,19,77.2,Delhi,1,M,Net Banking,Regular shoppers
CUST07625,5382,5,973,63,49,30.8,Lucknow,3,F,COD,Occasional buyers
CUST07626,66989,7,8725,47,33,61.4,Ahmedabad,2,F,Net Banking,High-value infrequent
CUST07627,77065,36,2391,8,31,83.6,Ahmedabad,2,F,Wallet,Premium loyalists
CUST07628,80135,6,6070,39,65,54.3,Bengaluru,1,M,Net Banking,High-value infrequent
CUST07629,11299,9,1294,91,74,34.9,Kolkata,2,M,UPI,Occasional buyers
CUST07630,38190,56,4858,165,74,12.7,Lucknow,3,F,Net Banking,Noise
CUST07631,31345,18,1512,47,41,70.9,Delhi,1,F,Debit Card,Regular shoppers
CUST07632,16737,30,624,9,25,46.6,Chennai,2,M,COD,Bargain hunters
CUST07633,16732,37,489,19,42,33.9,Bengaluru,1,F,Wallet,Bargain hunters
CUST07634,44061,13,1607,28,18,62.5,Mumbai,1,M,COD,Regular shoppers
CUST07635,21060,28,682,35,22,26.0,Chennai,2,F,Net Banking,Bargain hunters
CUST07636,51224,21,1617,33,42,69.1,Hyderabad,2,M,UPI,Regular shoppers
CUST07637,18029,41,365,24,18,54.2,Jaipur,3,F,Debit Card,Bargain hunters
CUST07638,118284,14,5718,249,74,13.9,Kolkata,2,M,COD,Noise
CUST07639,16312,63,414,20,28,62.1,Chennai,2,M,COD,Bargain hunters
CUST07640,80335,6,11696,49,70,55.6,Delhi,1,M,Net Banking,High-value infrequent
CUST07641,117929,41,1878,1,32,89.6,Kolkata,2,M,Wallet,Premium loyalists
CUST07642,35897,16,1491,15,27,72.9,Ahmedabad,2,F,UPI,Regular shoppers
CUST07643,15631,39,671,23,27,35.2,Kolkata,2,F,Wallet,Bargain hunters
CUST07644,86789,27,1868,1,32,100,Hyderabad,2,M,Wallet,Premium loyalists
CUST07645,112361,40,3303,9,52,88.2,Lucknow,3,M,COD,Premium loyalists
CUST07646,5607,7,1459,41,22,49.2,Chennai,2,M,Debit Card,Occasional buyers
CUST07647,29420,24,1574,40,20,73.9,Mumbai,1,F,Credit Card,Regular shoppers
CUST07648,21489,18,668,15,20,19.1,Ahmedabad,2,M,Credit Card,Bargain hunters
CUST07649,4291,9,1614,88,43,33.6,Hyderabad,2,F,UPI,Occasional buyers
CUST07650,92962,6,6323,57,44,60.0,Ahmedabad,2,M,COD,High-value infrequent
CUST07651,46865,19,1548,20,18,44.8,Ahmedabad,2,M,Debit Card,Regular shoppers
CUST07652,9695,33,748,9,18,63.4,Delhi,1,F,Wallet,Young explorers
