Recency_Days,Purchase_Frequency,Total_Spend_INR,Age,City_Type,Gender,Total_Returns,Discounts_Used
132.0,95.0,337694.0,65.0,Metro,Male,13.0,5.0
342.0,49.0,191190.0,38.0,Tier1,Male,5.0,44.0
26.0,25.0,,60.0,Tier1,Male,13.0,38.0
165.0,21.0,194669.0,54.0,Tier2,Male,1.0,34.0
325.0,30.0,64220.0,33.0,Rural,Female,14.0,25.0
33.0,19.0,171851.0,27.0,Tier2,Female,11.0,41.0
154.0,82.0,339122.0,20.0,Metro,Female,9.0,29.0
262.0,71.0,,69.0,Metro,Male,7.0,5.0
176.0,55.0,276973.0,23.0,Metro,Female,8.0,12.0
248.0,27.0,343947.0,19.0,Tier2,Female,19.0,14.0
152.0,71.0,177727.0,54.0,Tier1,Female,9.0,31.0
131.0,19.0,423754.0,28.0,Rural,Female,15.0,36.0
107.0,80.0,428145.0,39.0,Metro,Male,9.0,44.0
158.0,34.0,259863.0,19.0,Metro,Female,12.0,46.0
165.0,32.0,231755.0,30.0,Rural,Male,12.0,33.0
222.0,66.0,28733.0,49.0,Tier1,Male,10.0,16.0
112.0,4.0,97833.0,21.0,Tier1,Male,19.0,28.0
282.0,7.0,243592.0,38.0,Tier2,Male,14.0,25.0
73.0,67.0,297365.0,45.0,Rural,Male,7.0,40.0
155.0,61.0,458980.0,45.0,Tier2,Male,2.0,9.0
81.0,50.0,373577.0,41.0,Tier2,Female,2.0,41.0
314.0,40.0,375962.0,38.0,Rural,Male,11.0,24.0
84.0,67.0,17981.0,53.0,Rural,Female,7.0,17.0
123.0,48.0,417310.0,44.0,Tier1,Male,18.0,24.0
268.0,40.0,457859.0,25.0,Tier1,Male,15.0,40.0
102.0,43.0,16136.0,55.0,Tier2,Male,2.0,42.0
2.0,33.0,440068.0,43.0,Rural,Male,12.0,1.0
31.0,83.0,1102095.445550871,66.0,Rural,Female,14.0,21.0
129.0,95.0,273364.0,36.0,Tier1,Male,11.0,31.0
308.0,94.0,15932.0,46.0,Tier1,Female,8.0,7.0
285.0,27.0,182903.0,65.0,Rural,Other,19.0,48.0
318.0,25.0,259843.0,19.0,Tier2,Male,1.0,9.0
89.0,11.0,362459.0,34.0,Tier1,Male,18.0,29.0
310.0,72.0,238646.0,44.0,Metro,Female,2.0,16.0
15.0,42.0,22180.0,35.0,Tier1,Female,14.0,5.0
153.0,93.0,46961.0,60.0,Rural,Male,1.0,21.0
65.0,2.0,380607.0,63.0,Tier2,Female,4.0,13.0
40.0,74.0,,45.0,Metro,Female,6.0,9.0
103.0,61.0,325956.0,67.0,Tier2,Female,8.0,19.0
163.0,16.0,428415.0,27.0,Metro,Male,13.0,30.0
36.0,62.0,392951.0,,Metro,Female,3.0,19.0
30.0,62.0,1325381.4631528365,37.0,Tier1,Male,13.0,23.0
43.0,72.0,447432.0,19.0,Tier2,Male,8.0,13.0
175.0,93.0,51845.0,50.0,Metro,Male,5.0,2.0
317.0,99.0,376601.0,69.0,Tier2,Male,17.0,36.0
196.0,98.0,226848.0,37.0,Metro,Male,5.0,27.0
56.0,1.0,644996.7557922822,29.0,Tier2,Male,7.0,10.0
207.0,75.0,179657.0,65.0,Tier1,Male,12.0,40.0
174.0,63.0,280394.0,56.0,Rural,Male,0.0,21.0
343.0,46.0,182353.0,59.0,Tier2,Female,14.0,33.0
180.0,77.0,53546.0,29.0,Metro,Female,1.0,6.0
151.0,1.0,28464.0,20.0,Tier1,Male,8.0,7.0
362.0,83.0,450988.0,48.0,Tier1,Female,14.0,7.0
326.0,97.0,20775.0,53.0,Tier2,Female,12.0,16.0
121.0,98.0,39003.0,52.0,Metro,Female,11.0,0.0
152.0,21.0,197687.0,22.0,Tier1,Male,16.0,6.0
51.0,90.0,220119.0,40.0,Tier1,Female,17.0,25.0
120.0,46.0,87428.0,60.0,Metro,Female,3.0,3.0
307.0,40.0,64710.0,23.0,Metro,Male,19.0,47.0
157.0,57.0,210838.0,54.0,Tier1,Female,1.0,6.0
41.0,6.0,125429.0,,Metro,Other,5.0,5.0
239.0,3.0,463576.0,49.0,Tier2,Female,10.0,2.0
339.0,26.0,352403.0,19.0,Tier1,Female,13.0,41.0
138.0,68.0,197598.0,38.0,Tier2,Female,11.0,29.0
14.0,93.0,255582.0,58.0,Tier1,Female,14.0,33.0
16.0,8.0,191640.0,31.0,Tier2,Female,5.0,23.0
115.0,67.0,41600.0,24.0,Tier1,Male,0.0,18.0
,5.0,220171.0,39.0,Tier2,Male,14.0,14.0
98.0,26.0,430722.0,56.0,Metro,Female,15.0,12.0
,37.0,437961.0,29.0,Tier2,Male,2.0,32.0
1.0,14.0,102131.0,58.0,Rural,Male,14.0,31.0
177.0,22.0,409601.0,21.0,Tier2,Male,16.0,21.0
363.0,90.0,426676.0,53.0,Metro,Female,0.0,2.0
304.0,52.0,262991.0,60.0,Rural,Male,6.0,48.0
295.0,40.0,494058.0,24.0,Metro,Female,9.0,23.0
94.0,23.0,390422.0,46.0,Metro,Female,14.0,8.0
7.0,23.0,150877.0,58.0,Metro,Male,16.0,48.0
82.0,51.0,80235.0,38.0,Tier1,Female,19.0,45.0
180.0,14.0,389730.0,50.0,Tier1,Other,2.0,35.0
36.0,69.0,155299.0,53.0,Tier1,Male,4.0,41.0
83.0,35.0,380066.0,28.0,Metro,Female,13.0,3.0
158.0,85.0,97070.0,48.0,Tier1,Male,6.0,0.0
197.0,19.0,387492.0,52.0,Metro,Female,14.0,38.0
265.0,60.0,342878.0,52.0,Tier2,Male,9.0,16.0
245.0,79.0,268733.0,45.0,Tier1,Female,0.0,20.0
336.0,56.0,328625.0,18.0,Metro,Female,0.0,12.0
328.0,7.0,426255.0,48.0,Tier1,Female,11.0,38.0
165.0,77.0,182786.0,25.0,Tier1,Female,15.0,11.0
1.0,60.0,263565.0,24.0,Tier1,Female,6.0,35.0
50.0,70.0,106870.0,48.0,Tier1,Female,1.0,20.0
195.0,52.0,350372.0,52.0,Rural,Female,6.0,47.0
232.0,32.0,198359.0,32.0,Tier2,Female,14.0,39.0
16.0,26.0,389034.0,31.0,Tier1,Male,6.0,8.0
149.0,20.0,268019.0,50.0,Tier2,Male,18.0,36.0
67.0,54.0,83265.0,43.0,Tier2,Male,14.0,34.0
296.0,76.0,171656.0,64.0,Tier1,Female,0.0,26.0
17.0,21.0,91365.0,36.0,Tier2,Male,5.0,20.0
177.0,9.0,,25.0,Tier2,Male,16.0,33.0
252.0,9.0,66402.0,20.0,Tier2,Male,15.0,25.0
209.0,42.0,24087.0,41.0,Metro,Female,3.0,23.0
33.0,9.0,345095.0,26.0,Tier2,Male,1.0,37.0
185.0,12.0,99665.0,65.0,Tier1,Female,13.0,3.0
175.0,11.0,371796.0,45.0,Tier1,Male,15.0,42.0
207.0,95.0,217561.0,67.0,Rural,Male,5.0,42.0
265.0,20.0,,67.0,Metro,Male,17.0,49.0
19.0,1.0,449910.0,37.0,Metro,Male,9.0,48.0
280.0,36.0,387572.0,61.0,Tier1,Male,8.0,38.0
,39.0,5104.0,28.0,Tier1,Male,14.0,28.0
55.0,14.0,476821.0,20.0,Tier2,Male,2.0,37.0
277.0,14.0,335646.0,69.0,Rural,Female,18.0,4.0
83.0,17.0,,59.0,Metro,Male,11.0,10.0
171.0,22.0,476892.0,23.0,Tier2,Female,18.0,2.0
290.0,65.0,70209.0,19.0,Tier2,Male,4.0,0.0
324.0,87.0,239547.0,23.0,Tier1,Female,1.0,19.0
189.0,12.0,,51.0,Metro,Female,6.0,2.0
81.0,4.0,467838.0,,Tier1,Male,12.0,27.0
57.0,58.0,301512.0,27.0,Tier2,Male,10.0,0.0
361.0,63.0,494259.0,48.0,Tier2,Female,11.0,17.0
345.0,36.0,143181.0,60.0,Rural,Male,3.0,15.0
24.0,41.0,114045.0,60.0,Metro,Male,8.0,4.0
240.0,67.0,,60.0,Tier2,Female,11.0,43.0
205.0,17.0,396520.0,45.0,Tier1,Female,15.0,42.0
13.0,5.0,454270.0,50.0,Metro,Male,2.0,4.0
6.0,64.0,89191.0,48.0,Metro,Male,5.0,21.0
352.0,4.0,240501.0,59.0,Rural,Male,8.0,3.0
237.0,68.0,394984.0,68.0,Metro,Female,10.0,15.0
271.0,22.0,276944.0,55.0,Tier2,Male,8.0,45.0
362.0,39.0,170018.0,36.0,Tier2,Male,15.0,2.0
230.0,35.0,191279.0,39.0,Metro,Male,16.0,42.0
,45.0,42343.0,30.0,Metro,Female,16.0,26.0
197.0,1.0,79308.0,21.0,Metro,Male,9.0,27.0
200.0,52.0,273238.0,,Metro,Female,19.0,13.0
2.0,51.0,70900.0,36.0,Tier2,Female,4.0,24.0
32.0,49.0,438634.0,21.0,Rural,Male,8.0,17.0
233.0,92.0,313058.0,30.0,Metro,Female,18.0,42.0
265.0,91.0,218949.0,20.0,Metro,Female,2.0,0.0
344.0,11.0,409363.0,35.0,Metro,Female,6.0,28.0
105.0,57.0,269049.0,19.0,Tier2,Male,0.0,29.0
113.0,75.0,256579.0,,Rural,Male,8.0,37.0
167.0,9.0,249326.0,62.0,Tier1,Female,3.0,29.0
138.0,9.0,205368.0,61.0,Tier1,Female,18.0,40.0
301.0,52.0,235294.0,45.0,Tier2,Female,14.0,3.0
359.0,11.0,58419.0,54.0,Metro,Male,1.0,42.0
233.0,57.0,392867.0,26.0,Tier1,Female,12.0,5.0
235.0,97.0,39457.0,38.0,Metro,Male,2.0,40.0
364.0,5.0,,22.0,Tier1,Female,15.0,47.0
107.0,8.0,468629.0,53.0,Tier1,Female,9.0,40.0
153.0,74.0,7857.0,28.0,Tier1,Male,9.0,1.0
239.0,71.0,260238.0,65.0,Tier1,Female,0.0,8.0
2.0,37.0,,69.0,Tier1,Female,11.0,12.0
288.0,69.0,382823.0,63.0,Metro,Male,9.0,47.0
212.0,6.0,53876.0,37.0,Metro,Female,6.0,16.0
47.0,36.0,53028.0,63.0,Tier1,Male,12.0,41.0
206.0,30.0,481792.0,30.0,Tier2,Male,1.0,11.0
128.0,63.0,460855.0,33.0,Rural,Female,13.0,4.0
323.0,9.0,329178.0,49.0,Tier2,Male,14.0,44.0
141.0,71.0,443110.0,33.0,Tier2,Female,15.0,21.0
127.0,14.0,460070.0,32.0,Tier2,Female,7.0,2.0
313.0,41.0,356264.0,61.0,Rural,Male,19.0,13.0
126.0,14.0,128918.0,42.0,Metro,Female,1.0,42.0
28.0,32.0,17901.0,60.0,Tier1,Male,12.0,1.0
182.0,32.0,292066.0,37.0,Tier2,Female,9.0,2.0
328.0,25.0,71518.0,60.0,Tier1,Female,12.0,46.0
246.0,92.0,464377.0,26.0,Metro,Female,1.0,25.0
324.0,11.0,78288.0,25.0,Metro,Female,3.0,19.0
248.0,82.0,212243.0,56.0,Rural,Female,15.0,47.0
182.0,92.0,120497.0,19.0,Tier2,Female,11.0,23.0
97.0,61.0,8702.0,68.0,Metro,Male,5.0,2.0
10.0,54.0,51964.0,22.0,Tier2,Male,2.0,39.0
24.0,5.0,491621.0,68.0,Tier1,Female,9.0,3.0
23.0,44.0,245875.0,30.0,Metro,Female,13.0,3.0
,96.0,380652.0,40.0,Tier1,Male,8.0,4.0
161.0,3.0,,53.0,Metro,Female,17.0,49.0
31.0,35.0,430969.0,66.0,Rural,Female,19.0,3.0
193.0,56.0,134259.0,28.0,Tier2,Male,17.0,49.0
226.0,12.0,285766.0,50.0,Tier1,Female,8.0,1.0
146.0,62.0,112556.0,49.0,Tier2,Female,1.0,6.0
8.0,70.0,226462.0,20.0,Metro,Male,15.0,45.0
243.0,26.0,302275.0,40.0,Tier1,Male,15.0,8.0
5.0,58.0,391016.0,23.0,Tier1,Female,18.0,2.0
98.0,6.0,346217.0,24.0,Tier2,Male,7.0,11.0
331.0,61.0,30502.0,39.0,Tier1,Male,15.0,5.0
195.0,45.0,403752.0,21.0,Tier2,Male,15.0,17.0
349.0,80.0,16609.0,21.0,Tier1,Female,9.0,18.0
83.0,68.0,352763.0,61.0,Rural,Female,4.0,13.0
334.0,30.0,113667.0,35.0,Rural,Male,16.0,0.0
,18.0,432018.0,64.0,Tier2,Male,6.0,40.0
143.0,37.0,74073.0,43.0,Metro,Female,0.0,8.0
132.0,13.0,70216.0,62.0,Metro,Female,13.0,10.0
12.0,87.0,461890.0,51.0,Metro,Female,0.0,34.0
308.0,17.0,,50.0,Rural,Female,1.0,42.0
210.0,49.0,202485.0,28.0,Metro,Female,17.0,15.0
124.0,32.0,66087.0,38.0,Metro,Female,0.0,8.0
229.0,74.0,202555.0,63.0,Metro,Female,3.0,39.0
263.0,65.0,332722.0,51.0,Tier1,Female,3.0,9.0
198.0,12.0,483049.0,56.0,Tier2,Male,9.0,36.0
233.0,99.0,368569.0,48.0,Metro,Female,0.0,28.0
281.0,57.0,410493.0,20.0,Tier2,Male,14.0,5.0
281.0,26.0,173460.0,24.0,Tier1,Female,0.0,15.0
119.0,64.0,47900.0,29.0,Tier1,Female,13.0,18.0
320.0,33.0,461135.0,21.0,Tier2,Female,10.0,25.0
204.0,25.0,16050.0,31.0,Tier2,Female,19.0,18.0
155.0,87.0,178828.0,28.0,Rural,Male,6.0,31.0
52.0,60.0,194333.0,62.0,Metro,Female,8.0,17.0
6.0,3.0,144561.0,37.0,Tier2,Male,0.0,30.0
281.0,53.0,233994.0,37.0,Tier2,Male,2.0,27.0
279.0,4.0,393355.0,23.0,Tier2,Female,8.0,44.0
317.0,69.0,308684.0,21.0,Tier2,Male,19.0,0.0
204.0,76.0,352614.0,,Tier2,Female,6.0,44.0
,14.0,397849.0,38.0,Metro,Female,11.0,19.0
188.0,99.0,341416.0,22.0,Metro,Female,13.0,27.0
240.0,27.0,410173.0,61.0,Metro,Male,16.0,27.0
79.0,83.0,20646.0,27.0,Tier2,Male,1.0,12.0
226.0,88.0,400071.0,48.0,Tier2,Female,6.0,31.0
261.0,61.0,33104.0,60.0,Tier2,Female,8.0,33.0
,19.0,416557.0,26.0,Rural,Female,19.0,0.0
115.0,93.0,372432.0,53.0,Tier1,Male,2.0,16.0
77.0,71.0,360109.0,23.0,Metro,Female,6.0,39.0
71.0,21.0,86371.0,18.0,Tier1,Male,11.0,27.0
223.0,33.0,471257.0,21.0,Rural,Female,8.0,4.0
219.0,69.0,75109.0,26.0,Metro,Male,13.0,22.0
100.0,2.0,103763.0,65.0,Tier1,Male,3.0,17.0
108.0,85.0,376920.0,,Tier2,Female,17.0,22.0
40.0,12.0,299838.0,60.0,Rural,Male,4.0,7.0
256.0,46.0,182276.0,34.0,Tier2,Male,15.0,9.0
37.0,25.0,493405.0,39.0,Metro,Female,1.0,23.0
354.0,44.0,245773.0,61.0,Metro,Female,14.0,24.0
330.0,40.0,465717.0,18.0,Tier1,Female,9.0,37.0
333.0,43.0,297812.0,35.0,Tier2,Male,15.0,40.0
16.0,50.0,274610.0,39.0,Tier1,Female,11.0,8.0
139.0,30.0,237683.0,51.0,Metro,Male,17.0,20.0
343.0,90.0,271206.0,20.0,Tier2,Female,10.0,12.0
31.0,15.0,306011.0,61.0,Rural,Female,3.0,8.0
319.0,77.0,444748.0,32.0,Tier2,Female,5.0,40.0
251.0,46.0,269068.0,35.0,Metro,Male,13.0,26.0
185.0,16.0,251416.0,38.0,Tier2,Male,2.0,21.0
119.0,16.0,38763.0,57.0,Metro,Male,10.0,14.0
56.0,65.0,222956.0,61.0,Metro,Female,3.0,1.0
149.0,25.0,94621.0,25.0,Tier1,Male,2.0,24.0
57.0,13.0,474556.0,64.0,Metro,Female,4.0,40.0
41.0,88.0,196613.0,34.0,Rural,Female,4.0,15.0
144.0,68.0,15740.0,,Metro,Male,11.0,21.0
64.0,66.0,137195.0,62.0,Metro,Female,10.0,45.0
331.0,61.0,417444.0,40.0,Tier1,Female,15.0,32.0
346.0,84.0,253990.0,,Metro,Female,13.0,21.0
109.0,26.0,302970.0,62.0,Metro,Male,8.0,0.0
361.0,24.0,462507.0,23.0,Rural,Male,2.0,22.0
196.0,89.0,70679.0,24.0,Tier2,Male,15.0,7.0
44.0,71.0,316060.0,49.0,Tier2,Female,13.0,40.0
282.0,61.0,300995.0,58.0,Tier2,Female,2.0,45.0
150.0,48.0,237951.0,52.0,Tier1,Male,9.0,43.0
353.0,12.0,341597.0,24.0,Metro,Male,12.0,14.0
333.0,66.0,397989.0,63.0,Rural,Male,0.0,32.0
37.0,84.0,116811.0,35.0,Tier1,Female,6.0,38.0
33.0,64.0,269859.0,21.0,Metro,Female,0.0,37.0
82.0,48.0,336030.0,40.0,Metro,Female,7.0,47.0
37.0,20.0,436954.0,49.0,Tier1,Male,3.0,39.0
330.0,82.0,318229.0,56.0,Metro,Female,18.0,11.0
101.0,59.0,146611.0,51.0,Tier1,Male,16.0,13.0
349.0,60.0,302347.0,55.0,Metro,Female,8.0,31.0
344.0,51.0,107780.0,39.0,Metro,Male,7.0,29.0
316.0,75.0,430374.0,36.0,Tier1,Male,4.0,6.0
252.0,92.0,246786.0,43.0,Tier2,Male,11.0,30.0
187.0,57.0,93492.0,49.0,Tier2,Male,7.0,14.0
242.0,55.0,92991.0,30.0,Tier2,Female,3.0,41.0
203.0,73.0,180993.0,27.0,Tier1,Male,15.0,5.0
122.0,14.0,350666.0,39.0,Metro,Male,12.0,16.0
86.0,17.0,307017.0,30.0,Metro,Female,14.0,15.0
286.0,16.0,248671.0,48.0,Tier1,Male,19.0,20.0
318.0,44.0,43389.0,,Tier1,Male,12.0,28.0
154.0,42.0,6523.0,48.0,Metro,Male,5.0,1.0
63.0,99.0,442240.0,30.0,Metro,Male,7.0,24.0
226.0,84.0,239101.0,51.0,Rural,Female,8.0,44.0
87.0,28.0,310338.0,22.0,Tier1,Female,14.0,37.0
35.0,44.0,332893.0,43.0,Tier2,Male,1.0,20.0
63.0,26.0,459138.80355018267,53.0,Metro,Male,14.0,26.0
315.0,26.0,101491.0,54.0,Tier2,Female,17.0,36.0
360.0,78.0,299455.0,,Metro,Male,11.0,3.0
113.0,92.0,253010.0,42.0,Metro,Male,1.0,13.0
19.0,11.0,248360.0,31.0,Tier2,Female,8.0,1.0
23.0,9.0,8714.0,38.0,Tier1,Female,10.0,18.0
341.0,68.0,96686.0,55.0,Rural,Female,9.0,24.0
174.0,56.0,305901.0,60.0,Rural,Female,13.0,18.0
207.0,61.0,421705.0,26.0,Metro,Female,0.0,19.0
206.0,65.0,380952.0,35.0,Tier1,Male,11.0,23.0
195.0,65.0,458480.0,43.0,Tier1,Female,11.0,25.0
149.0,78.0,2433922.8271495104,48.0,Tier2,Male,8.0,2.0
361.0,70.0,195961.0,46.0,Tier1,Female,3.0,45.0
192.0,62.0,326442.0,29.0,Rural,Female,11.0,1.0
83.0,93.0,,64.0,Tier2,Female,13.0,41.0
20.0,52.0,44007.0,24.0,Tier2,Female,14.0,42.0
327.0,22.0,95827.0,41.0,Tier1,Female,3.0,17.0
178.0,51.0,263556.0,29.0,Metro,Female,1.0,13.0
42.0,72.0,154272.0,25.0,Tier2,Female,16.0,0.0
17.0,51.0,435391.0,35.0,Tier1,Male,6.0,15.0
108.0,68.0,202920.0,54.0,Tier1,Male,6.0,24.0
169.0,7.0,241188.0,29.0,Metro,Male,13.0,10.0
,61.0,448667.0,65.0,Metro,Male,12.0,6.0
140.0,48.0,386898.0,67.0,Metro,Male,8.0,20.0
43.0,86.0,165660.0,35.0,Rural,Male,19.0,36.0
216.0,38.0,270628.0,29.0,Rural,Female,13.0,31.0
104.0,27.0,298778.0,37.0,Metro,Male,10.0,23.0
232.0,26.0,355409.0,29.0,Tier2,Male,18.0,33.0
112.0,82.0,312330.0,33.0,Tier2,Female,19.0,11.0
106.0,37.0,298816.0,52.0,Tier1,Female,15.0,46.0
319.0,92.0,429392.0,49.0,Tier1,Male,0.0,31.0
253.0,80.0,371595.0,,Tier2,Male,15.0,1.0
243.0,54.0,57105.0,46.0,Tier2,Female,14.0,46.0
110.0,39.0,262993.0,58.0,Rural,Male,12.0,3.0
,44.0,26029.0,26.0,Rural,Male,5.0,34.0
16.0,5.0,341088.0,52.0,Tier1,Other,2.0,6.0
345.0,99.0,48910.0,50.0,Metro,Female,10.0,32.0
266.0,14.0,417431.0,42.0,Tier1,Male,16.0,16.0
151.0,23.0,75927.0,26.0,Metro,Male,1.0,47.0
279.0,51.0,186287.0,21.0,Tier2,Male,11.0,33.0
270.0,12.0,271895.0,64.0,Tier2,Male,9.0,43.0
,67.0,37988.0,33.0,Tier2,Female,6.0,35.0
316.0,34.0,46735.0,61.0,Tier1,Female,15.0,20.0
130.0,95.0,246549.0,49.0,Tier1,Female,1.0,33.0
196.0,4.0,163594.0,56.0,Tier2,Male,5.0,27.0
68.0,54.0,103645.0,64.0,Metro,Male,10.0,19.0
217.0,42.0,74963.0,45.0,Rural,Female,8.0,15.0
179.0,11.0,412604.0,25.0,Tier2,Female,8.0,8.0
305.0,56.0,488656.0,41.0,Tier2,Male,7.0,7.0
363.0,60.0,299098.0,45.0,Tier1,Male,9.0,49.0
239.0,90.0,318521.0,31.0,Tier2,Female,11.0,27.0
11.0,42.0,242042.0,69.0,Metro,Male,0.0,17.0
113.0,62.0,285820.0,36.0,Tier2,Male,12.0,46.0
192.0,86.0,448088.0,52.0,Metro,Female,15.0,12.0
31.0,68.0,,18.0,Tier1,Female,10.0,16.0
86.0,38.0,345185.0,,Tier1,Female,13.0,2.0
309.0,24.0,303470.0,66.0,Tier1,Female,12.0,30.0
306.0,74.0,63725.0,50.0,Tier1,Male,2.0,17.0
177.0,98.0,82205.0,50.0,Metro,Male,3.0,23.0
195.0,28.0,22811.0,22.0,Metro,Female,11.0,7.0
164.0,58.0,176333.0,35.0,Metro,Male,7.0,26.0
88.0,92.0,2133735.921862163,54.0,Metro,Female,0.0,24.0
306.0,58.0,281523.0,65.0,Metro,Male,1.0,49.0
259.0,14.0,184340.0,42.0,Metro,Male,6.0,11.0
79.0,96.0,254324.0,53.0,Tier1,Male,6.0,1.0
189.0,7.0,275070.0,21.0,Tier2,Male,12.0,44.0
149.0,48.0,2642742.7117351443,67.0,Tier1,Male,0.0,7.0
46.0,55.0,53715.0,66.0,Metro,Male,19.0,47.0
8.0,78.0,183043.0,42.0,Tier2,Male,17.0,3.0
45.0,8.0,474374.0,33.0,Metro,Male,11.0,43.0
85.0,45.0,77663.0,43.0,Rural,Male,14.0,14.0
61.0,7.0,100383.0,50.0,Tier1,Female,0.0,20.0
111.0,33.0,289320.0,34.0,Metro,Male,17.0,31.0
98.0,15.0,213469.0,59.0,Tier2,Female,8.0,44.0
267.0,33.0,491922.0,66.0,Tier1,Female,3.0,30.0
281.0,16.0,362417.0,37.0,Tier1,Male,1.0,18.0
215.0,23.0,481045.0,47.0,Rural,Male,18.0,10.0
324.0,61.0,2070076.0571623805,28.0,Tier2,Female,2.0,9.0
98.0,50.0,336330.0,25.0,Tier1,Female,11.0,39.0
135.0,62.0,25495.0,28.0,Tier1,Male,8.0,8.0
241.0,38.0,384195.0,42.0,Metro,Male,0.0,33.0
169.0,27.0,84560.0,57.0,Tier2,Male,1.0,38.0
268.0,15.0,169013.0,69.0,Metro,Male,13.0,24.0
20.0,75.0,419002.0,19.0,Tier1,Male,10.0,40.0
191.0,80.0,467994.0,52.0,Tier2,Male,12.0,33.0
239.0,9.0,361665.0,35.0,Metro,Female,8.0,34.0
181.0,26.0,131122.0,36.0,Tier1,Female,1.0,9.0
284.0,19.0,2285336.7557586124,40.0,Tier1,Female,14.0,17.0
,71.0,404780.0,37.0,Metro,Male,9.0,25.0
38.0,21.0,89792.0,68.0,Tier1,Male,5.0,11.0
61.0,1.0,147704.0,23.0,Tier1,Male,13.0,19.0
,64.0,384537.0,46.0,Tier1,Male,9.0,23.0
161.0,18.0,205569.0,27.0,Rural,Male,6.0,35.0
343.0,76.0,67143.0,40.0,Metro,Male,5.0,7.0
243.0,19.0,444279.0,49.0,Tier1,Female,10.0,9.0
34.0,74.0,370811.0,37.0,Tier2,Male,19.0,45.0
150.0,95.0,146980.0,55.0,Metro,Male,3.0,45.0
3.0,67.0,196337.0,41.0,Tier1,Female,7.0,21.0
142.0,56.0,331207.0,40.0,Metro,Male,8.0,3.0
267.0,27.0,338013.0,34.0,Tier1,Female,12.0,25.0
78.0,21.0,141667.0,39.0,Metro,Female,7.0,45.0
165.0,22.0,219288.0,29.0,Tier2,Female,4.0,42.0
171.0,47.0,99065.0,60.0,Metro,Male,10.0,19.0
286.0,92.0,461436.0,33.0,Metro,Female,11.0,3.0
272.0,67.0,126516.0,63.0,Tier1,Female,4.0,33.0
246.0,22.0,71468.0,43.0,Metro,Male,5.0,11.0
18.0,81.0,182431.0,62.0,Metro,Female,7.0,31.0
156.0,87.0,199578.0,19.0,Tier1,Female,8.0,17.0
30.0,24.0,356365.0,53.0,Tier1,Male,5.0,5.0
37.0,55.0,169216.0,28.0,Metro,Male,19.0,25.0
28.0,57.0,89541.0,27.0,Tier1,Male,9.0,46.0
72.0,47.0,96356.0,47.0,Metro,Female,8.0,37.0
14.0,41.0,485515.0,21.0,Metro,Male,5.0,25.0
129.0,30.0,223739.0,19.0,Tier2,Male,17.0,5.0
148.0,3.0,314923.0,33.0,Tier2,Female,3.0,6.0
219.0,4.0,352706.0,47.0,Tier1,Male,0.0,40.0
93.0,94.0,242881.0,28.0,Tier2,Female,4.0,34.0
351.0,34.0,111114.0,20.0,Metro,Male,5.0,7.0
202.0,10.0,124795.0,61.0,Tier2,Male,10.0,7.0
124.0,83.0,219157.0,47.0,Metro,Female,14.0,45.0
220.0,16.0,854876.9337589701,54.0,Tier1,Male,9.0,25.0
92.0,53.0,,37.0,Tier2,Other,15.0,33.0
184.0,56.0,151156.0,29.0,Metro,Male,9.0,7.0
15.0,98.0,69691.0,32.0,Tier1,Female,7.0,16.0
310.0,98.0,236387.0,34.0,Tier1,Male,4.0,8.0
224.0,89.0,450725.0,31.0,Metro,Male,7.0,29.0
258.0,60.0,377365.0,32.0,Metro,Male,8.0,30.0
102.0,66.0,286504.0,63.0,Tier2,Female,9.0,16.0
131.0,70.0,362125.0,23.0,Metro,Female,14.0,14.0
162.0,57.0,189119.0,40.0,Metro,Female,1.0,4.0
357.0,7.0,,21.0,Rural,Female,14.0,3.0
36.0,45.0,263372.0,58.0,Rural,Female,19.0,47.0
154.0,58.0,,44.0,Rural,Male,6.0,1.0
265.0,20.0,344097.0,,Metro,Female,8.0,3.0
118.0,45.0,61454.0,24.0,Metro,Female,4.0,31.0
359.0,56.0,1154701.0281713088,46.0,Tier2,Male,12.0,23.0
4.0,9.0,66223.0,37.0,Tier2,Female,11.0,15.0
333.0,27.0,207676.0,40.0,Rural,Female,8.0,8.0
248.0,84.0,255664.0,52.0,Metro,Female,14.0,41.0
155.0,16.0,273389.0,57.0,Tier2,Female,13.0,41.0
,3.0,174797.0,31.0,Tier2,Female,0.0,11.0
338.0,4.0,68077.0,46.0,Tier1,Male,16.0,24.0
146.0,77.0,404448.0,25.0,Tier1,Female,4.0,34.0
281.0,54.0,232616.0,59.0,Tier1,Female,9.0,35.0
56.0,30.0,453139.0,21.0,Metro,Female,16.0,20.0
90.0,64.0,52515.0,51.0,Metro,Female,9.0,14.0
363.0,74.0,,52.0,Metro,Female,18.0,15.0
307.0,51.0,59729.0,18.0,Rural,Male,12.0,29.0
257.0,14.0,471872.0,59.0,Metro,Female,12.0,12.0
,11.0,,,Tier2,Female,19.0,48.0
127.0,30.0,4788.0,37.0,Tier1,Male,15.0,12.0
324.0,32.0,24909.0,24.0,Metro,Other,6.0,16.0
228.0,88.0,45481.0,30.0,Tier1,Female,6.0,10.0
221.0,3.0,175559.0,30.0,Metro,Female,11.0,17.0
25.0,34.0,134437.0,27.0,Tier1,Male,6.0,24.0
362.0,30.0,263778.0,,Tier1,Male,5.0,49.0
305.0,61.0,1561.0,40.0,Metro,Female,10.0,34.0
